"company_name";"address";"phone";"website";"municipality";"general_summary";"portfolio";"data_source";"company_url";"scraped_city";"scraped_at"
"Orgânica Arq.";"LISBON (Av EUA, 60 - 10º Esq. 1700-177 Lisboa, Portugal)";"";"http://organica.pt/";"Sintra";"O nome “orgânica” vem de “organizar” e “organismo”. O pressuposto é o de uma entidade viva em que diferentes funções são desempenhadas por órgãos diferentes incapazes de se substituírem entre si e que concorrem para a vitalidade do conjunto. Orgânica Arquitectura, formada em 2006, segundo o principio anterior, tem a missão de criar obras de arquitectura a partir da investigação dos programas do cliente, o carâcter do lugar, e a realidade material, por meio de uma organização formal e estética do presente, que responde a perguntas actuais, através da sua utilidade e aparência. A sua práctica atravessa vários programas e escalas; tem origem em concursos públicos, encomendas privadas e parcerias com outros ateliers, e usa princípios e exigências que se norteiam pela qualidade e criatividade. Orgânica Arquitectura entende a obra arquitectónica segundo uma ordem e estrutura regrada pela matéria, capaz de oferecer diversos significados e qualidades sensíveis.";"House in Caramujeira: https://archello.com/project/house-in-caramujeira | Semi-Detached Houses in Calçada dos Mestres: https://archello.com/project/semi-detached-houses-in-calcada-dos-mestres";"Archello";"https://archello.com/brand/organica-arq";"Sintra";"2025-11-01T22:45:28.117324"
"Barbas Lopes Arquitectos";"Lisboa, Portugal";"";"http://www.barbaslopes.com/";"Sintra";"Patrícia Barbas and Diogo Lopes work in partnership since 2003 and established their office in 2006. Realised projects or under development include public and private buildings, single-family housing, exhibition designs, and interiors. The practice is also engaged in collaborations with architects such as Peter Märkli and Gonçalo Byrne.";"House in Benavente/ House ML: https://archello.com/project/house-in-benavente-house-ml | Thalia Theatre: https://archello.com/project/thalia-theatre";"Archello";"https://archello.com/brand/barbas-lopes-arquitectos";"Sintra";"2025-11-01T22:45:56.926968"
"Ribeiro de Carvalho arquitectos";"Azinhaga do Beiriz Nº 7 - Azenhas do Mar, Colares, Portugal";"00351 21 928 20 58";"http://ribeirodecarvalho.pt/pt/";"Sintra";"Established in 2007 following the work done by the Arq.os John Ribeiro de Carvalho and Miguel Ribeiro de Carvalho in his own office and in collaboration with other offices. Its action is based on a structured team in order to respond to all kinds of projects in the areas of architecture, using the collaboration of technicians and companies with professional skills recognized, appropriate to each case. Projects are developed from design to final construction stage, focusing on the detail and definition of the materials under the Work Project as a guarantee of compliance with proven solutions, the proper implementation of construction work and a strict control of their costs. The modeling of space in delivering a program to enter a particular environment, is always studied in collaboration with the necessary technical expertise. So, always consider whether the scope of the work to coordinate the complementary engineering projects and monitoring of processes in licensing courses in official bodies. Long experience at the level of the project and work, combined with a constantly updated view of the knowledge of the new offers solutions and materials, and the use of working tools and more accurate technical tools, allows us to create innovative proposals seeking to meet the objectives of the customer.";"Casa na Ericeira: https://archello.com/project/casa-na-ericeira | Adega do cebolal: https://archello.com/project/adega-do-cebolal";"Archello";"https://archello.com/brand/ribeiro-de-carvalho-arquitectos";"Sintra";"2025-11-01T22:46:22.760424"
"Arquitecto.pt";"Faro, Portugal";"";"http://www.arquitecto.pt/";"Sintra";"Edgar Soares Architect
read in
Português";"Flesk Telecom Headquarters and Datacenter: https://archello.com/project/flesk-telecom-headquarters-and-datacenter | Casa da Fonte Quente: https://archello.com/project/casa-da-fonte-quente";"Archello";"https://archello.com/brand/arquitectopt";"Sintra";"2025-11-01T22:46:36.603956"
"Martins da Cruz Arquitectura";"Porto, Portugal";"";"";"Sintra";"Multidisciplinary office bringing together Architecture and Engineering
read in
Português";"Triumcare - Psychology Clinic: https://archello.com/project/triumcare-psychology-clinic | Braamcamp Apartment: https://archello.com/project/braamcamp-apartment";"Archello";"https://archello.com/brand/martins-da-cruz-arquitectura";"Sintra";"2025-11-01T22:46:50.752064"
"Diogo Aguiar";"-, Portugal";"";"http://www.diogoaguiar.com/";"Sintra";"Diogo Aguiar was born in Oporto, Portugal, in 1983. He graduated in Architecture at Oporto University School of Architecture in 2008. In 2006 he studied at the Federal University of Rio de Janeiro, Brazil, under an exchange program. The following year he joined the dutch team of UNStudio, in Amsterdam, The Netherlands. In 2009/2010, he worked with the studio ADPJMA in Lisbon, Portugal. His first built project, a temporary bar in Oporto, has been widely published since the beginning of 2010 when he founded LIKEarchitects together with Arch. Teresa Otto. In April of the same year LIKEarchitects won the Bairro Criativo competition with their project Bus Stop Simbiosys built in late May. In June 2010 he was Visiting Professor at CEDIM Summer Stars'10 giving a course on temporary structures. Diogo has also written articles for national publications.";"Eco-resort of Parque de Pedras Salgadas: https://archello.com/project/eco-resort-of-parque-de-pedras-salgadas | Patio & Pavilion: https://archello.com/project/patio-pavilion";"Archello";"https://archello.com/brand/diogo-aguiar";"Sintra";"2025-11-01T22:47:09.672771"
"João Paulo Loureiro Office";"n/a, n/a, Portugal";"00351-229381052";"http://www.joaopauloloureiro.com/";"Sintra";"João Paulo Loureiro (City of Porto, Portugal, 1970) Architect in the Architecture Faculty of the University of Porto (1988/1994). During the years 1993 to 2001 collaborates in the studio architect Alcino Soutinho, developing some works co-authored with Andrea Soutinho. Contest Winner for Ramalde Market in Porto, co-authored with Nuno Brandão Costa. Form your own atelier in 2001 (Matosinhos). Runners in the Iberian Prize Menhir. Honorable mention in Pauma Prize 2007. Work selected for the FAD 2014 award. The work of JPL reflects the interest in projects of different scales, from the houses to the projects of buildings of apartments, residential complexes, residences for students, expansions and renovations of buildings, urban planning, sports complexes, competitions, etc. He participated in several conferences, exhibitions and publications. Between 2005 and 2010 was member of the cons governing ld of the Order of Architects North. It is since October 2013 Teacher IV Project Chair Invited Lecturer at the Faculty of Architecture of the University of Porto (FAUP).";"Thermal Complex of Vidago: https://archello.com/project/thermal-complex-of-vidago | Two houses in Monção: https://archello.com/project/two-houses-in-moncao";"Archello";"https://archello.com/brand/joao-paulo-loureiro-office";"Sintra";"2025-11-01T22:47:29.782153"
"Adalberto Dias, Arquitecto Lda.";"Rua da Alegria, 796, Porto, Portugal";"+351 225390020";"http://www.adalbertodias.com/";"Sintra";"After colaborating 6 years with architect Álvaro Siza, Adalberto Dias opens his own office in 1977 and since then he has developed a diverse and international body of work involving cultural, residential, civic and religious projects, as well as masterplans and urban related projects, some of which were widely published and other´s awarded (Mies Van der Rohe Nominee 96, Iberfad Nominee 96, Secil Nominee 98 and I&III International Trienal of Sintra 92/98). Within the portfolio of public buildings, projects range from the most recent church renovations and extensions, such as São Francisco Rehabilitation and New Museum which was recognized with the National Rehabilitation Prize 2016 – Award Nuno Teotónio Pereira/IHRU), to University facilities such as Mechanical Engineering Department and University Community and Residences (both in Aveiro) and the latest Science and technology Park for Oporto University and Facilities (which was recognized with the National Rehabilitation Prize 2015). The office of Adalberto Dias has three major rehabilitation projects ongoing in Portugal - the renovation of Lisbon´s Cathedral Cloyster, a church in Tomar and a church in Monsaraz; and a 12 000sqm Hotel in Angola. Within the portfolio of masterplan and public space, the office has developed the rehabilitation of Viana do Castelo´s waterfront area, Oporto´s Center Requalification and infrastructural projects like Guindais Funicular and University Campus Metro Station. The practice of Adalberto Dias follows the legacy of the known “Oporto School”, with a strong commitment for refining ideas and details, with a constructive tradition linked to vernacular knowledge and craftmanship, but also technologically advanced. Intellectually and geometrical coherent, the practice of Adalberto is defined by the haptic hability of using the sketch to conceive space and matter. With a clear mastery of the architecture scales and measures, the office has a range of projects that vary from object design to an entire city masterplan.";"Primary School EB1: https://archello.com/project/primary-school-eb1 | Moradia Gafanha da Boavista: https://archello.com/project/moradia-gafanha-da-boavista";"Archello";"https://archello.com/brand/adalberto-dias-arquitecto-lda";"Sintra";"2025-11-01T22:47:40.916222"
"RRJ Arquitectos";"Rua Ricardo Espírito Santo - Nº11, Lisboa, Portugal";"+351 21 393 17 00";"http://www.rrj.pt/";"Sintra";"Founded in 1991, RRJ Architects develops both architectural and engineering projects having extended its activity into Spain in partnership with “atelier VVM” in Barcelona. Throughout its existence, RRJ has elaborated projects in several areas including healthcare, public buildings, offices, sports facilities, commercial buildings, housing, refurbishment, and urbanism; Of all these a special mention should be given to: the Turcifal Monestry, Infarmed Headquarters, San Francisco Hospital extension, Cultural Centre in Torres Vedras, MediaCapital’s new headquarters, restoration and rehabilitation of the Patriarch Palace in Lisbon, the Commercial Gallery of Acqua-Roma, an urban block in Barcelona’s Waterfront district, a traffic Control Centre in Barcelona, the Headquarters of Lisbon City Foundation and the tourist resort Azemmour in Morocco. The integrated execution of architectural projects in close liaison with the in house engineering expertise allows RRJ to exercise greater project control, eliminating risks of incompatibility amongst them and an effective coordination of building specialties; all of which naturally result in high quality levels for each project. RRJ Architects, also provides real estate consultancy services to all its clients, developing economic and technical viability studies; all of which support institutions to define adequate asset managing strategies.";"House in Comporta: https://archello.com/project/house-in-comporta | Apartment in lapa: https://archello.com/project/apartment-in-lapa-2";"Archello";"https://archello.com/brand/rrj-arquitectos";"Sintra";"2025-11-01T22:48:02.665802"
"Subvert";"Rua da Rosa, 237, Lisbon, Portugal";"+351 213 426 237";"http://www.subvert.pt/";"Sintra";"SUBVERT is a multidisciplinary studio based in Lisbon that employs new methods and concepts to find the best creative solutions for each project. From branding to identity, graphic design to architecture, SUBVERT designs and develops spaces, images and experiences that create and communicate new ideas. Each project is tailored and customized to each client, always focused on the ideal of excellence that defines the studio. Our team; a group of architects, designers and thinkers, who love what they do while doing it. At SUBVERT we never establish any limits. We feel passionate about everything we do, and we always try to step out of our comfort zone and create solutions that could empower change.";"Gonçalo Leite de Campos & Associados: https://archello.com/project/goncalo-leite-de-campos-associados | TUPÃ - A SOUTH AMERICAN TOTEM: https://archello.com/project/tupa-a-south-american-totem";"Archello";"https://archello.com/brand/subvert";"Sintra";"2025-11-01T22:48:32.621544"
