"company_name";"address";"phone";"website";"municipality";"general_summary";"portfolio";"data_source";"company_url";"scraped_city";"scraped_at"
"Regino Cruz Arquitectos";"Avenida de Portugal, 154/ 3, Estoril, Portugal";"";"http://www.reginocruz.com/";"Sintra";"SINCE 1990, REGINO CRUZ ARQUITECTOS HAS DEFINED ITSELF AS A MODERN COMPANY OF MULTI-DISCIPLINARY PROJECTS, WITH SPECIAL FOCUS ON ARCHITECTURE AND URBAN PLANNING. IT PRESENTS EFFICIENT SOLUTIONS IN ORDER TO MEET PRECISION AND DESIGN QUALITY, WHICH IT TAKES CREDIT FOR. ITS IDEAS DEFEND SUSTAINABLE DEVELOPMENT.";"EDP - Edifício Administrativo: https://archello.com/project/edp-edificio-administrativo | Villa In Sintra: https://archello.com/project/villa-in-sintra | Tower Plaza: https://archello.com/project/tower-plaza | Parque das Cidades Congress Centre: https://archello.com/project/parque-das-cidades-congress-centre | 185: https://archello.com/project/185";"Archello";"https://archello.com/brand/regino-cruz-arquitectos";"Sintra";"2025-11-01T22:25:10.195813"
"CRAFT - Architecture & Urban Design";"Praça D. Filipa de Lencastre 22, Porto, Portugal";"+351 222 016 103";"http://www.craft.pt/";"Sintra";"Craft is an architectural and urban design studio based in Porto focused on development and management of different scale projects, working through a global, interdisciplinary and experienced professional network. Featuring an extensive knowledge of building processes, Craft answers to each project’s challenges with pragmatic, efficient and creative work/ideas. The solutions, sought within and outside the office, are the results of a continuous dialogue between client and the professionals involved, taking advantage of the resources and opportunities that each situation has to offer, controlling both quality and budget of the project.";"Trenčín city on the river: https://archello.com/project/trencin-city-on-the-river | Picaria Flats: https://archello.com/project/picaria-flats | Marinhas Masterplan: https://archello.com/project/marinhas-masterplan | House in Vilas Boas: https://archello.com/project/house-in-vilas-boas | Extension of Bodø City Hall: https://archello.com/project/extension-of-bodo-city-hall";"Archello";"https://archello.com/brand/craft-architecture-urban-design";"Sintra";"2025-11-01T22:25:29.332786"
"Gustavo Guimarães Architecture & Urbanism";"Rua Firmeza, 400, PORTO, Portugal";"+351 932006750";"http://www.gustavoguimaraes.org/";"Sintra";"Gustavo Guimarães Architecture & Urbanism is an international architecture practice, leaded by Gustavo Guimarães, with headquarters in Porto, Portugal. It has been developing projects in architecture, design and urbanism.";"Ela Canela Restaurant: https://archello.com/project/ela-canela-restaurant | Optocentro: https://archello.com/project/optocentro | Mão Esquerda Vintage Store: https://archello.com/project/mao-esquerda-vintage-store | MISS’OPO Guest House: https://archello.com/project/missopo-guest-house";"Archello";"https://archello.com/brand/gustavo-guimaraes-architecture-urbanism";"Sintra";"2025-11-01T22:25:41.983235"
"pedralíquida arquitectura+engenharia";"Porto, Portugal";"+351 22 201 11 77";"http://pedraliquida.com/";"Sintra";"Pedra Líquida (Liquid Stone) was created in 2006 by Alexandra Grande, Daniela Coutinho and Nuno Grande, and it is based at Oporto City Centre. Its main activity relates architectural design, engineering and building management. Pedra Líquida aims to live and work for the city cultural consolidation, involving markedly the rehabilitation of urban buildings. Its main projects are related to house renovation (single and collective), new and creative residential and hotel concepts, exhibition design and curatorship. Pedra Líquida was among the finalist offices of the 2008 FAD Prize, Barcelona, with the installation titled ""VIP, Very Irregular Polyhydric Room"", at Casa da Música, Oporto; the office was also awarded with the 2nd Prize at the International Competition for the Renovation of the Tram Museum in Oporto. In 2012, Casa do Conto won the first prize at the ""Renovation"" category of the International Design Awards 2011, Los Angeles and, for the same category, at the Construir 2012 prizes. It was also awarded with an honourable mention both for the 2012 João de Almada prize and for the III Bienal Ibero-americana de Design, and select for the Respect For Architecture Porto 2012 exhibition.";"São Bento Residences: https://archello.com/project/sao-bento-residences | Armazem Luxury housing: https://archello.com/project/armazem-luxury-housing | Casa do conto: https://archello.com/project/casa-do-conto | House in Rui Faleiro: https://archello.com/project/house-in-rui-faleiro";"Archello";"https://archello.com/brand/pedraliquida-arquitecturaengenharia";"Sintra";"2025-11-01T22:26:00.297402"
"nmms I architect";"Coimbra District, Portugal";"00351966782350";"";"Sintra";"Architect since 1999. Experience in key markets such as Residential, Tourism, Health, Education, etc. Capability and detailed knowledge of all the processes of designing since an early stage (pre-construction) till the conclusion. Project I Design and Construction Manager. Experience working daily with international companies. Expert Consultant on foreign investments.";"Paulle House: https://archello.com/project/paulle-house | Tavira Resort & Spa: https://archello.com/project/tavira-resort-spa | House Tavira: https://archello.com/project/house-tavira | Ecoresort I Tavira: https://archello.com/project/ecoresort-i-tavira";"Archello";"https://archello.com/brand/nmms-i-architect";"Sintra";"2025-11-01T22:26:14.327862"
"KEMA studio";"Lisbon, Portugal";"";"http://www.kema.pt/";"Sintra";"KEMA studio is a collaboration of two architects.
After years of experience gained in portuguese architectural offices, there emerged an idea to create their very own studio, based on innovation and creativity, and giving special attention to detail.
The studio began its practice in 2015 with renovations of “unwanted”, rejected properties, where discovery of their true potential and their return to existence could be achieved only by means of a profound study.
Our principle is to revive the spirit of reminiscence of each place with contemporary techniques and elements. In our belief, there is always a story to be discovered and told through a thorough intervention.
Though our main focus is renovation, we also develop new construction projects of various scales and functions.";"Vila Ferreira: https://archello.com/project/vila-ferreira | Marvila Attic: https://archello.com/project/marvila-attic | Duplex Porto: https://archello.com/project/duplex-porto | Rua Maria Loft: https://archello.com/project/rua-maria-loft";"Archello";"https://archello.com/brand/kema-studio";"Sintra";"2025-11-01T22:26:32.339033"
"DNSJ.arq";"R. Teixeira de Pascoais, nº21 5º , N/A, Portugal";"+0351 218 485 555";"http://dnsjarq.wix.com/";"Sintra";"Our work is understood as a cultural activity: we do not work according to the fees, but according to the best of our talent. We consider that all work must be a process of research, always trying different solutions, although we do not want to do things differently just to be different. For us the final form of a building is the result of the functional program, the pursuit of suitability to a particular context and the use of a constructive method. We seek the integration of our buildings in their contexts, even if it means go unnoticed. For us technical competence is a requirement, not an embarrassment. We assume that we have the responsibility to participate in the architectural heritage of tomorrow.";"HOUSE IN MECO: https://archello.com/project/house-in-meco-3 | Benfica Kindergarten: https://archello.com/project/benfica-kindergarten | Gruta do Escoural: https://archello.com/project/gruta-do-escoural | CIM - Mouraria Creative Hub: https://archello.com/project/cim-mouraria-creative-hub";"Archello";"https://archello.com/brand/dnsjarq";"Sintra";"2025-11-01T22:26:47.144318"
"BOOST studio";"Lisbon, Portugal";"";"http://www.booststudio.pt/";"Sintra";"BOOST is an architectural practice based in Lisboa, Portugal, experienced in newly built and refurbishment projects. We work from the envisioning of the project to its construction, engaging our clients, the council, consultants and contractors throughout the process. We are constantly pursuing the best architectural, economical and social solutions, empowered by the rigour, excellence and ambition with which we embrace each and every challenge.";"Alegro Sintra: https://archello.com/project/alegro-sintra | INH41: https://archello.com/project/inh41 | TQ62: https://archello.com/project/tq62 | A5O125: https://archello.com/project/a5o125";"Archello";"https://archello.com/brand/boost-studio";"Sintra";"2025-11-01T22:26:58.350099"
"ArchiTailors";"Praça Coronel Pacheco, 2 Edifício , UPTEC PINC , Portugal";"+351 22 073 13 31";"http://www.architailors.com/";"Sintra";"Architailors is an architecture and design brand which aims to fulfil its customer’s needs in terms of space organization, usability and aesthetics. Our value proposal consists in the conception of creative and customized solutions, tailored to meet our clients’ needs and budgets. We aim to project architecture to be experienced and to offer living quality to the respective users.";"Maceda Sports Building: https://archello.com/project/maceda-sports-building | Vortal: https://archello.com/project/vortal | Vortal Innovation Lab: https://archello.com/project/vortal-innovation-lab | Quinta do Fontão: https://archello.com/project/quinta-do-fontao";"Archello";"https://archello.com/brand/architailors";"Sintra";"2025-11-01T22:27:08.631177"
"Pedro Varela";"Vila do Conde, Portugal";"";"http://pedroazambujavarela.net/";"Sintra";"An architect disguised as a computer scientist disguised as an architect I guess the above header says a lot. I am an architect who studied at FAUP – Faculdade de Arquitectura da Universidade do Porto. I decided to study architecture because I liked drawing geometric stuff with a pair of compasses. I also liked computers very much, but I thought that going to a computer school would kill my creativity. I was wrong. But the opposite is also wrong, and that is why I am here. This website is about me and the constant drifting between these areas of interest, using research, design and teaching as a medium. I am part of the Digital Fabrication Lab, FAUP‘s division of research on computational design and fabrication. I also direct AZVAvisuals, a company dedicated to communicate architecture through visuals. I develop architecture projects and digital project collaborations through my company Pedro de Azambuja Varela, Arquitecto Unipessoal Lda. I collaborate with Vitruvius FabLab, ISCTE-IUL‘s fabrication laboratory of investigation.";"The Yellow Renovation: https://archello.com/project/the-yellow-renovation | Wafra Beacon: https://archello.com/project/wafra-beacon | Bean To Bar Chocolatier: https://archello.com/project/bean-to-bar-chocolatier | House in Rio Mau: https://archello.com/project/house-in-rio-mau";"Archello";"https://archello.com/brand/pedro-varela";"Sintra";"2025-11-01T22:27:22.037414"
