"company_name";"address";"phone";"website";"municipality";"general_summary";"portfolio";"data_source";"company_url";"scraped_city";"scraped_at"
"João Tiago Aguiar, arquitectos";"Rua da Emenda, 111, 2º Esq, Lisboa, Portugal";"+351 213 420 546";"http://joaotiagoaguiar.com/";"Sintra";"Born in Lisbon – Portugal, in 1973. Architecture Degree by Faculdade Arquitectura Universidade Técnica Lisboa in 1996. Collaboration with van Sambeek & van Veen, Amsterdam, Holland, between years 1997 and 2000 and with Broadway Malyan, Portugal, from 2000 until 2004. In 2004 establishes in partnership the office acarquitectos. In 2008, proceeds individually under the name João Tiago Aguiar, arquitectos. The office, located in the city centre of Lisbon, is mainly focused in the discipline of Architecture, counting already with a large number of built and ongoing projects. Designing furniture and lighting are also part of the design process of the office. Various projects have been published in different national and international architecture magazines, architecture blogs and books.";"V House: https://archello.com/project/v-house-11 | Maferis Offices: https://archello.com/project/maferis-offices | Pinewood SS & RV Villa: https://archello.com/project/pinewood-ss-rv-villa | Lumiar Apartment NR: https://archello.com/project/lumiar-apartment-nr | AIP Azóia Villa: https://archello.com/project/aip-azoia-villa | FC & DSZ Belém Building: https://archello.com/project/fc-dsz-belem-building | Restelo MGR House: https://archello.com/project/restelo-mgr-house | Restelo MVS House: https://archello.com/project/restelo-mvs-house";"Archello";"https://archello.com/brand/joao-tiago-aguiar-arquitectos";"Sintra";"2025-11-01T21:23:55.107951"
"CCHE";"";"+41 21 321 44 66";"http://cche.com/";"Sintra";"Historic actor of architecture in French-speaking Switzerland, CCHE offers you its skills in urban planning, architecture, interior, design and realization.
read in
Français
Deutsch";"Isabelle de Montolieu: https://archello.com/project/isabelle-de-montolieu | Quartier de l'Etang - Les Atmosphères: https://archello.com/project/quartier-de-letang-les-atmospheres | STUDENT RESIDENCES GRAND MORILLON: https://archello.com/project/student-residences-grand-morillon | Annabelle: https://archello.com/project/annabelle | Les Planches: https://archello.com/project/les-planches | Quartier résidentiel Bussigny: https://archello.com/project/quartier-residentiel-bussigny | Ecole de Pont-Rouge: https://archello.com/project/ecole-de-pont-rouge | Aux Acacias: https://archello.com/project/aux-acacias";"Archello";"https://archello.com/brand/cche";"Sintra";"2025-11-01T21:24:11.521043"
"fala atelier";"Portugal";"(+351) 913134612";"http://www.falaatelier.com/";"Sintra";"fala is an architecture practice.
Founded in 2013, and based in porto, portugal, the atelier is led by filipe magalhães, ana luisa soares, ahmed belkhodja and lera samovich. fala has lectured worldwide at different universities and institutions, including the tokyo centennial hall, eth zurich and usi mendrisio, the AA, the riba and the barbican in london, the gsapp in new york, the graham foundation in chicago, rice university in houston, the bozar in brussels, and casa dell'architettura in rome. besides the current teaching positions in paris, geneva, lisbon and milano, fala has taught at the faculties of architecture in toronto, venice, munich and london, among others, and its work has been exhibited at the architecture biennials in venice and chicago, the serralves foundation and the pavillon de l’arsenal in paris, with single exhibitions in germany, italy, france and portugal. fala's work has been widely published in digital and printed media, including domus, l'architecture d'aujourd'hui, arquitecturaviva, bauwelt and the architectural review. 2G dedicated a monographic issue (#80) to fala's work and A+U will do the same in october 2023 (#637). fala received the spotlight award by the rice university in 2020.";"house with an inverted roof: https://archello.com/project/house-with-an-inverted-roof | House within a few lines: https://archello.com/project/house-within-a-few-lines | house of countless windows #094: https://archello.com/project/house-of-countless-windows-094 | Waves of glass and clouds of metal: https://archello.com/project/waves-of-glass-and-clouds-of-metal | 102: https://archello.com/project/102 | House without idea: https://archello.com/project/house-without-idea | House of many faces: https://archello.com/project/house-of-many-faces-2 | house within three gestures: https://archello.com/project/house-within-three-gestures";"Archello";"https://archello.com/brand/fala-atelier";"Sintra";"2025-11-01T21:24:33.770389"
"Humberto Conde Arquitetos";"lisboa, Portugal";"(+351) 21 387 61 69";"http://www.humbertoconde.com/";"Sintra";"Humberto Conde, achievements Architecture Corporation Pvt. Ltd. HRA - Lisboa, an Architectural and Urban Planning Office, began its activity in 1998, and is constituted by a multidisciplinary team composed of specialists in different areas prepared for the development of studies and projects in the fields of Urban Planning, Architecture, Interior Architecture and Rehabilitation. The multiplicity and diversity of projects – housing, retail, services, hotels and restaurants, among others - many of which have been built, certify the versatility of this team, ensuring strict compliance of deadlines and targets with numerous developers with whom we who work. HRA also benefits from privileged work relationship with some of the most prestigious offices of Engineering of Lisbon, ensuring the best monitoring in order to optimize the overall project.
read in
Português";"Moradia em Albarquel: https://archello.com/project/moradia-em-albarquel | Moradia Unifamiliar Carnaxide: https://archello.com/project/moradia-unifamiliar-carnaxide | Condomínio Montenegro: https://archello.com/project/condominio-montenegro | Condominium 3 houses in Bicesse: https://archello.com/project/condominium-3-houses-in-bicesse-2 | Single Family House in Vila Franca de Xira: https://archello.com/project/single-family-house-in-vila-franca-de-xira | Moradia Unifamiliar na Praia Oura: https://archello.com/project/moradia-unifamiliar-na-praia-oura | Condominium Estoril 348: https://archello.com/project/condominium-estoril-348 | Single-family house in São Pedro do Estoril: https://archello.com/project/single-family-house-in-sao-pedro-do-estoril";"Archello";"https://archello.com/brand/humberto-conde-arquitetos";"Sintra";"2025-11-01T21:24:49.645410"
"Saraiva + Associados";"Av. Infante Santo, 69 a-c, Lisboa, Portugal";"+351 213 939 340/9";"http://www.saraivaeassociados.com/";"Sintra";"The history of the studio merges with the history of its founder, Miguel Saraiva, CEO and the architect conceptually responsible for each project design. It was out of the passion that he has always had for architectural design, combined with a unique ideological vision to transform a small studio into a corporate structure able to take his idea of architecture abroad, that S+A became a world-scale auteur studio. With the creative hub located in Lisbon, where more than a hundred of its employees work, it distinguishes itself for the capability to open to the world, adapting to each new market and to the challenges of an ever-changing society. Today, with offices spread over several countries, S+A stands out for leaving a mark in different international landscapes.";"Oriente Green Campus: https://archello.com/project/oriente-green-campus | DUO Hotel by Hilton: https://archello.com/project/duo-hotel-by-hilton | Allo Alcântara: https://archello.com/project/allo-alcantara | Entrecampos: https://archello.com/project/entrecampos-2 | Restelo 12: https://archello.com/project/restelo-12 | Muda Reserve: https://archello.com/project/muda-reserve | Restauradores: https://archello.com/project/restauradores | Villa Nature: https://archello.com/project/villa-nature";"Archello";"https://archello.com/brand/saraiva-associados";"Sintra";"2025-11-01T21:25:07.077102"
"Carlos Castanheira Architects";"Rua Conselheiro Veloso da Cruz, nº 61, Vila Nova de Gaia, Portugal";"+351 223 704 910";"http://www.carloscastanheira.pt/";"Sintra";"CARLOS CASTANHEIRA Lisbon, June 1957. Graduated in Architecture by the School of Fine Arts of Oporto (1976-1981). Lived in Amsterdam, from 1981 to 1990, where he worked as an Architect and studied at the Academie Voor Bouwkunst Van Amsterdam. In 1993 he founded the practice Carlos Castanheira & Clara Bastai, Arquitectos Lda. with the Architect Maria Clara Bastai. Working, mainly, in the private sector, he has acted as juror on competition panels, participated in conferences, has been involved in setting up Architectural education courses and workshops, has curated and organized exhibitions, and has edited and published books and catalogues. Since he was a student he has been collaborating with the Architect Álvaro Siza in various projects in Portugal but, mostly,abroad.
...more
read in
Português";"SPIRITUAL PAVILION: https://archello.com/project/spiritual-pavilion | FALLINGWATER HOUSE: https://archello.com/project/fallingwater-house | COSTA GRANDE HOUSE: https://archello.com/project/costa-grande-house | Quinta do Buraco - Mill Rehabilitation: https://archello.com/project/quinta-do-buraco-mill-rehabilitation | Quinta da Taboadella - Winery: https://archello.com/project/quinta-da-taboadella-winery | Refurbishment of the Teatrinho: https://archello.com/project/refurbishment-of-the-teatrinho | São Cosme House: https://archello.com/project/sao-cosme-house | Madalena House: https://archello.com/project/madalena-house-2";"Archello";"https://archello.com/brand/carlos-castanheira-architects";"Sintra";"2025-11-01T21:25:25.161185"
"ARX Portugal Arquitectos";"Largo de Santos, 4, n/a, Portugal";"";"http://www.arx.pt/";"Sintra";"Our architecture doesn't follow a lexicon or a stabilized language. In every new project we try to find the ""vocables"" for a specific language to the new context. More than searching common points between each new project and the previous, our interest focus more on finding differences. It is as if we were always returning to zero. And, at a certain level, that is our conception of innovation. Evidently this approach also opens up a vast research field. Not having to work within rigid precepts, we search an experimental path where we can test new concepts starting from what interest and fascinates us. Meanwhile, wise seem to us the words of the Brazilian poet and philosopher António Cícero that once said: ""what is interesting, it is not much writing something new, but writing something that the reading doesn't date it."" The future is always hard to predict, but, com-probingly, after the revolutions, of the disinterest in history and the advent of globalization, there will be certainly a return to the local, to the specific, to the architecture made of small but solid impulses from the things that arrive to us.";"Castilho 203: https://archello.com/project/castilho-203 | Rua Do Olival 26: https://archello.com/project/rua-do-olival-26 | Redbridge School: https://archello.com/project/redbridge-school | Abrantes Municipal Market: https://archello.com/project/abrantes-municipal-market | House II: https://archello.com/project/house-ii | Ílhavo City Library: https://archello.com/project/ilhavo-city-library | House in Aldeia do Juso: https://archello.com/project/house-in-aldeia-do-juso | House in Leira: https://archello.com/project/house-in-leira";"Archello";"https://archello.com/brand/arx-portugal-arquitectos";"Sintra";"2025-11-01T21:25:40.379766"
"ARTSPAZIOS";"Rua Campo de Viriato n94, Viseu, Portugal";"00351232094007";"http://www.artspazios.com/";"Sintra";"In our world, space becomes a canvas for what truly matters. 
We value balance, nature, sustainability, beauty, wellbeing, art, authenticity, and mindfulness. 
These principles guide our every creation. 
We create spaces that invite you to slow down, connect with your surroundings and experience the transformative power of design. 
  Think. Create. Inspire.
read in
Português";"OMB shop - Palacio do Gelo Shopping Centre: https://archello.com/project/omb-shop-palacio-do-gelo-shopping-centre | PRM apartment: https://archello.com/project/prm-apartment | SS House: https://archello.com/project/ss-house-3 | EV house: https://archello.com/project/ev-house | Sport Shop Viseu: https://archello.com/project/sport-shop-viseu | Rio Sucos Viseu: https://archello.com/project/rio-sucos-viseu | Residential Complex ZEN Viseu: https://archello.com/project/residential-complex-zen-viseu | Residential Complex Viseu: https://archello.com/project/residential-complex-viseu";"Archello";"https://archello.com/brand/artspazios";"Sintra";"2025-11-01T21:26:01.218175"
"Atelier d'Arquitectura Lopes da Costa";"Rua de Cabanões, nº64, S. João de Ovar, Portugal";"+ 351 256 575 195";"http://lopesdacosta.pt/";"Sintra";"The atelier d’arquitectura J. A. Lopes da Costa, headquartered in Ovar, Portugal since 1989, has wide experience in designing projects of architecture and urbanism, as well as interior design, recoveries, remodelling and landscaping. Concerned about the quality and accuracy of our services, we are keen to ensure technical assistance from the beginning of the project until the final completion of the work. We also count on the regular cooperation of technical expertise offices enabling us to ensure and coordinate all components of the project in its different specialties.
read in
Português
Français";"Marlim Costa Cabral: https://archello.com/project/marlim-costa-cabral | Interface de Transportes Lourosa–Fiães: https://archello.com/project/interface-de-transportes-lourosa-fiaes | Seashore - Apartment Building: https://archello.com/project/seashore-apartment-building | J.M.C. House: https://archello.com/project/jmc-house | Marlim D. João IV: https://archello.com/project/marlim-d-joao-iv | R.P. House: https://archello.com/project/rp-house | J.C.R. House: https://archello.com/project/jcr-house | A.A. House: https://archello.com/project/aa-house-11";"Archello";"https://archello.com/brand/atelier-darquitectura-lopes-da-costa";"Sintra";"2025-11-01T21:26:18.239696"
"ARCHITECTS OFFICE";"Rua Rodrigues de Faria 103, 1300-501 Lisboa, Portugal";"+55 (11) 5990-0729";"https://www.ao-sp.com/";"Sintra";"ARCHITECTS OFFICE is an international architecture, urbanism and interior design agency, founded by Greg Bousquet, after 21 years of a trajectory marked by projects and awards across the globe as one of the founders of Triptyque Architecture.
  The agency based in Brazil (ARCHITECTS OFFICE SP) and Portugal, with the architect João Vieira (ARCHITECTS OFFICE LX), stands out for the balance between the global and the local, the technical and the artistic, city and nature by proposing spaces that promote well-being, resilient buildings, and more democratic cities.
read in
Português";"CBF: https://archello.com/project/cbf | Casa Dexco: https://archello.com/project/casa-dexco | Floresta Mall: https://archello.com/project/floresta-mall | Truss Academy: https://archello.com/project/truss-academy | WTC Biotic: https://archello.com/project/wtc-biotic | Boa Viagem Apartment: https://archello.com/project/boa-viagem-apartment | AGE 360: https://archello.com/project/age-360 | Galeria Apartment: https://archello.com/project/galeria-apartment";"Archello";"https://archello.com/brand/architects-office";"Sintra";"2025-11-01T21:26:30.848410"
