"company_name";"address";"phone";"website";"municipality";"general_summary";"portfolio";"data_source";"company_url";"scraped_city";"scraped_at"
"Caldeira Figueiredo Architects";"Praça do Município, 4 – 1.º , Esposende, Portugal";"(+351) 253 967 323";"http://caldeirafigueiredo.com/";"Torres Vedras";"Caldeira Figueiredo Architects";"Habitaco Coracao: https://archello.com/project/habitaco-coracao | Esposende Gas Station: https://archello.com/project/esposende-gas-station | Pedrinhas Condominium: https://archello.com/project/pedrinhas-condominium | Mudos Condominium: https://archello.com/project/mudos-condominium | Salgueira Restaurant: https://archello.com/project/salgueira-restaurant | Cardio House: https://archello.com/project/cardio-house";"Archello";"https://archello.com/brand/caldeira-figueiredo-architects";"Torres Vedras";"2025-11-02T13:09:49.223466"
"Colectivo Warehouse";"Lisbon, Portugal";"00351 916 701 044";"http://www.warehouse.pt/";"Torres Vedras";"Colectivo Warehouse is a Lisbon based collective working across architecture, design and art. Since 2013, Warehouse has been working on different scales around Europe, deeply involved on cultural and social projects. Combining multi-disciplinary tools from architecture, urbanism, sociology, carpentry and design, it has been developing its own methodologies based on participation, engagement and co-creation that have been producing successful projects. Colectivo Warehouse provides the following services: Architecture, Design, Art installations, Tutoring, Mediation, Participative dynamics, Carpentry, Research and Consulting. We design and re-design, research, involve, experiment, learn and teach, prototype, build, engage, activate and celebrate. Then we disassemble, store and make it all again.
read in
Português";"Natural Construído: https://archello.com/project/natural-construido | Ma Bibliotheque: https://archello.com/project/ma-bibliotheque | Brincadeira Circular: https://archello.com/project/brincadeira-circular | Flagship Shelters / Bottle Collectors VIP: https://archello.com/project/flagship-shelters-bottle-collectors-vip | Cozinha Comunitária das Terras da Costa: https://archello.com/project/cozinha-comunitaria-das-terras-da-costa | SOPA DA PEDRA: https://archello.com/project/sopa-da-pedra";"Archello";"https://archello.com/brand/colectivo-warehouse-2";"Torres Vedras";"2025-11-02T13:10:05.661175"
"VA Studio";"-, Portugal";"";"https://v-a.studio/";"Torres Vedras";"VA studio is an architecture firm supported by a wide and flexible multidisciplinary platform which develops projects amidst several research areas while searching for new concepts and perspectives for the architectural, planning and urbanism standards. Founded in Porto by Maria João Veloso e Vasco Aragão in 2008, the firm originated in the necessity of giving unity and self-identity to previously executed projects, concluded in the preceding years in association with founding partners. The atelier works in constant receptivity to collaboration between artists and designers of numerous technical and artistic disciplines in an experimental fashion, which aids in the creation of a space where Art and Project combine perfectly. A space where thirst for project execution can be freely quenched within a spirit of critical reflection. The atelier has been developing projects of several scales and typologies for public and private clients as well as entering various national and international competitions.";"A + D showroom: https://archello.com/project/a-d-showroom | Sea house: https://archello.com/project/sea-house | PS Square: https://archello.com/project/ps-square | Fiber Cement House: https://archello.com/project/fiber-cement-house | Arrabida parts: https://archello.com/project/arrabida-parts | MD housing: https://archello.com/project/md-housing";"Archello";"https://archello.com/brand/va-studio";"Torres Vedras";"2025-11-02T13:10:23.674611"
"Inception Architects Studio";"Braga, Portugal";"";"http://inception.pt/";"Torres Vedras";"A NEW BEGINING!
Inception Architects Studio - IAS, is an architecture studio based in Braga - Portugal.
  We structure our practice and know-how on a sustained, multidisciplinary collective conception, based on strong teamwork and commitment, in order to achieve a global vision of each new project, enhancing a new spatiality and a unique identity, from a 360º perspective.
  We believe in a practice based on the exchange of information and experiences, the crossing of ideas, common effort and the sharing of knowledge and enthusiasm, for the development of a more complete and unique architecture, by people and for people, perceptible, sensitive, free, dynamic, independent, different and sustainable.
  An architecture capable of provoking emotions and sensations, reflecting the wishes, desires, experiences, culture and ideals of each community.
  MAKE IT WORK | MAKE IT GREAT | MAKE IT BIG | MAKE IT HAPPEN | MAKE IT IMPORTANT | MAKE IT POWERFUL | MAKE IT SIMPLE | MAKE IT CREATIVE | MAKE IT LAST | MAKE IT BETTER | MAKE IT INSPIRING | MAKE IT BRILLIANT | MAKE IT YOURS | MAKE IT INTENSE | MAKE IT INCEPTION
  www.inception.pt
ask.us@inception.pt
(+351) 253 626 103
read in
Português";"HC HOUSE: https://archello.com/project/hc-house-2 | Jorge Oculista: https://archello.com/project/jorge-oculista | TM House: https://archello.com/project/tm-house-4 | Bold by Devoteam: Oporto Office: https://archello.com/project/bold-by-devoteam-oporto-office | PS House: https://archello.com/project/ps-house | BLIP – Porto Nascente: https://archello.com/project/blip-porto-nascente";"Archello";"https://archello.com/brand/inception-architects-studio";"Torres Vedras";"2025-11-02T13:10:41.644776"
"Galeria Gabinete";"Rua Alfredo Pereira, nº3, Penafiel, Portugal";"+351 255 403 254";"https://www.galeriagabinete.com/";"Torres Vedras";"An office of creative development and a gallery of events.
The office deals with the business world in a coworking and networking model. The gallery is the “gateway” of what we create and offer to the world.
read in
Português";"Dental Clinic ""Alfredo Queirós"": https://archello.com/project/dental-clinic-alfredo-queiros | House DP: https://archello.com/project/house-dp | House AADD: https://archello.com/project/house-aadd | House AB: https://archello.com/project/house-ab-4 | House of Music: https://archello.com/project/house-of-music-3 | Haberdashery ""Sarilhos de Linha"": https://archello.com/project/haberdashery-sarilhos-de-linha";"Archello";"https://archello.com/brand/galeria-gabinete";"Torres Vedras";"2025-11-02T13:10:59.314764"
"HAS - Hinterland Architecture Studio";"Praça General Humberto Delgado, nº267, 7º Andar, Porto, Portugal";"";"http://www.hinterland-as.com/";"Torres Vedras";"Hinterland Architecture Studio is an international practice based in Porto, providing architectural design solutions to clients seeking a personalized approach with clear ideas and an experienced background. Helping them felling proud in a quality environment.
read in
Português";"Santos Pousada Apartment: https://archello.com/project/santos-pousada-apartment | Morro Apartment: https://archello.com/project/morro-apartment | Physiotherapy clinic Mar Saúde: https://archello.com/project/physiotherapy-clinic-mar-saude | Espinho house: https://archello.com/project/espinho-house | Health Center Competition: https://archello.com/project/health-center-competition | Peniche forte competition: https://archello.com/project/peniche-forte-competition";"Archello";"https://archello.com/brand/has-hinterland-architecture-studio";"Torres Vedras";"2025-11-02T13:11:19.265203"
"Paratelier";"Rua de São Mamede 8A, Lisboa, Portugal";"";"http://www.paratelier.com/";"Torres Vedras";"Paratelier is a interdisciplinary architectural laboratory created by Leonardo Paiella (Roma, 1973) and Monica Ravazzolo (Roma, 1974) in 2008. Our research and design process are guided by curiosity, desire and response-ability (nothing is impossible). “There will be always something: body, city, object, building, art work, tree, past, sky, highway, lake, poem, film, park, language, village, door, dog, ruin, border, ticket, future, river, window, square, grasses, book, bridge, forest, car, mountain, airport, garden, walk, shelter, tool, landscape, roof, ocean, wall, light, earth (...) people and reality. To discover we believe: Authenticiy; To design we assimilate time: Continuity; To create we think of other: Diversity. Life is our case-study”";"Zé House: https://archello.com/project/ze-house | Parque das rotas de Arruda dos Vinhos: https://archello.com/project/parque-das-rotas-de-arruda-dos-vinhos | Greenhouse for Casa da Escrita gardens: https://archello.com/project/greenhouse-for-casa-da-escrita-gardens | Ortus Artis: https://archello.com/project/ortus-artis | Guest house in Carvalhal, Portugal: https://archello.com/project/guest-house-in-carvalhal-portugal | Pavilion at Park Aventura, Almada, Portugal: https://archello.com/project/pavilion-at-park-aventura-almada-portugal";"Archello";"https://archello.com/brand/paratelier";"Torres Vedras";"2025-11-02T13:11:37.819721"
"MENDONÇA CARRÃO - ATELIER";"Lisbon, Portugal";"";"https://www.mc-a.pt/";"Torres Vedras";"INTERIOR DESIGN \ BUILDING DESIGN \ LICENSES & PERMITS \ BUDGET MANAGEMENT \ ENGINEERING PROJECTS \ CONSTRUCTION MANAGMENT \";"PORTUGUESE CENTER OF CHINESE MEDICINE: https://archello.com/project/portuguese-center-of-chinese-medicine | COFIDIS Work Lab: https://archello.com/project/cofidis-work-lab | LARANJEIRAS Apartment: https://archello.com/project/laranjeiras-apartment | BOOL Lisbon office: https://archello.com/project/bool-lisbon-office | OKAH Rootop & Restaurant: https://archello.com/project/okah-rootop-restaurant | WODIFY Lisbon Office: https://archello.com/project/wodify-lisbon-office";"Archello";"https://archello.com/brand/mendonca-carrao-atelier";"Torres Vedras";"2025-11-02T13:11:52.324567"
"Sua Kay Architects";"Av. do Forte nº. 3, Edifício Suécia III, Piso -1 (Átrio Norte), 2790 - 072 Carnaxide, Portugal";"+351213931960";"http://www.suakay.com/";"Torres Vedras";"Mario Sua Kay graduated from the University of Westminster, London, United Kingdom in 1979 with a BA Hons and a Masters in Architecture. He is  a full member of the Royal Institute of British Architects and the Order of Portuguese Architects in Portugal. He began his professional career working in London on inner city rehabilitation projects. In 1981 he moved to Lisbon and in 1984 founded Sua Kay Architects. For three decades he has guided the design work of the practice in an extensive portfolio of award winning projects: head offices for banks, office parks, shopping malls, housing, hi-tech industrial complexes, sports stadia, Olympic pool complexes, sports halls and health clubs in Portugal, Europe, South America, Asia and Africa. His education and work experience in the United Kingdom and his contact with some of the best of the best in architecture, engineering and planning in the United Kingdom and Europe has been a guiding force behind the pragmatism, simplicity and the built quality that sets his designs apart. Sua Kay designed projects have won national and international prizes in Portugal and abroad. From 2000 to 2006 he was a visiting professor at the Instituto Superior Técnico, one of the most prestigious technical universities in Portugal, imparting his wide technical and design experience to students whose projects went on to win various awards. He believes that sustainability is not only about energy efficiency, but also about built quality for the long term. He derives great pleasure from revisiting buildings completed over twenty years ago and finding them in the same condition as they were when first handed over to the client. Sua Kay Architects has taken this way of doing things to Eastern Europe - Poland, Romania, and the Czech Republic; to Lithuania, Serbia, Angola, Mozambique, Brazil, China, Algeria and Morocco. The determination and belief that has made this possible is also driven by clients who have entrusted Sua Kay’s practice with their projects and given it the responsibility to deliver them on time, within budget, and with an architecture that makes the difference. We just do it – No fuss, no hassle.";"House M: https://archello.com/project/house-m-18 | LAKE TOWERS: https://archello.com/project/lake-towers | BANIF HEADQUARTERS: https://archello.com/project/banif-headquarters | AQUA PORTIMÃO: https://archello.com/project/aqua-portimao | ALEGRO ALFRAGIDE: https://archello.com/project/alegro-alfragide | Alegro Setúbal: https://archello.com/project/alegro-setubal";"Archello";"https://archello.com/brand/sua-kay-architects";"Torres Vedras";"2025-11-02T13:12:10.388889"
"ESQUISSOS";"";"+351219672387";"http://www.esquissos.net/";"Torres Vedras";"Since 2004 the Esquissos Architecture and Consulting company, working mainly in the Lisbon area, develops projects in a variety of styles, including the housing sector (houses, private condominiums, rehabilitation and refurbishment works) to the industrial and commercial sector. The focus on areas revolving around tourism, with strong investment in the country, will stand out in the near future as one of our main areas of intervention. Concerns about sustainability, energy efficiency, indoor building air quality, reduction of consumption, etc. combined with an investment in training and software, have been our way to give our projects what is important to our customers – comfort and quality. In addition to our team of architects, collaborations and partnerships have been established with technicians, who ensure the implementation of all details necessary for the development of any project, as well as, proper coordination and monitoring. Careful follow up is assured at all stages of the project, providing close supervision from the first idea through to the conclusion of the work. We absolutely ensure the technical accuracy of the drawings and the coordination of all the characteristics to ensure a result of complete excellence.
read in
Português";"CC House: https://archello.com/project/cc-house-2 | MH House: https://archello.com/project/mh-house | BD Houses: https://archello.com/project/bd-houses | NR Pharmacy and Apartment: https://archello.com/project/nr-pharmacy-and-apartment | TD House | 2015 | SINTRA: https://archello.com/project/td-house-2015-sintra | GD House | 2017 | Cascais: https://archello.com/project/gd-house-2017-cascais";"Archello";"https://archello.com/brand/esquissos";"Torres Vedras";"2025-11-02T13:12:24.414071"
