"company_name";"address";"phone";"website";"municipality";"general_summary";"portfolio";"data_source";"company_url";"scraped_city";"scraped_at"
"Zegnea Grupo";"Guimaraes, Portugal";"";"http://zegnea.com/";"Torres Vedras";"We are artists, architects, problem solvers, hard workers and superheroes.";"NM House: https://archello.com/project/nm-house-2 | MOOD Real Estate Store: https://archello.com/project/mood-real-estate-store-2 | Atelier Zegnea: https://archello.com/project/atelier-zegnea | Creche: https://archello.com/project/creche | Box XL Houses: https://archello.com/project/box-xl-houses";"Archello";"https://archello.com/brand/zegnea-grupo";"Torres Vedras";"2025-11-02T13:14:00.720109"
"NUUMstudio";"Rua do Cura 9, 1 Dto, Lisboa, Portugal";"";"http://www.nuumstudio.com/";"Torres Vedras";"Architecture // Design // Visualization Create. Connect. Continuum.";"Southamton New Quay: https://archello.com/project/southamton-new-quay | Riga Airport: https://archello.com/project/riga-airport | GM House: https://archello.com/project/gm-house | Swedish Pavillion: https://archello.com/project/swedish-pavillion | Madeira Natural History Museum // Competition entry 3rd Prize: https://archello.com/project/madeira-natural-history-museum-competition-entry-3rd-prize";"Archello";"https://archello.com/brand/nuumstudio";"Torres Vedras";"2025-11-02T13:14:21.828265"
"ARQX Arquitectos";"Porto, Portugal";"";"http://www.arqx.net/";"Torres Vedras";"The Atelier emerged in 2007 from a partnership between the architects Miguel Meirinhos and Pedro da Graça Lopes. The Company was created in 2008, aiming to establish itself as a structure able to assert and distinguish by the quality of the projectual and constructive solutions. Therefore and by the diverse works that has been developing, it seeks to find it's space in a high competitive scenery. At our portfolio one can find a great variety of interventions, different scales, that allow a dynamic approach in the widest type of project, and with a constant enrichment of work methodology.";"Social Centre Luz Soriano: https://archello.com/project/social-centre-luz-soriano | FLOW: https://archello.com/project/flow-5 | WIDNAU'S SCHOOL CENTER EXPANSION: https://archello.com/project/widnaus-school-center-expansion | DGOIS APARTMENT: https://archello.com/project/dgois-apartment | NATIONAL AND UNIVERSITY LIBRARY NUK II - INTERNATIONAL ARCHITECTURE COMPETITION: https://archello.com/project/national-and-university-library-nuk-ii-international-architecture-competition";"Archello";"https://archello.com/brand/arqx-arquitectos";"Torres Vedras";"2025-11-02T13:14:41.829107"
"NEW Studio Arquitectos";"Rua Engenheiro Deodato Magalhães N:12 - R/C, Ponta Delgada, Portugal";"+351296287442";"http://www.newstudio.pt/";"Torres Vedras";"The architecture studio coordinated by Vanessa de Sa and Nuno Adão Pinto architects emerges in 2009 as an area of research and creativity, enabled the implementation of projects in the areas of Architecture, Interior Architecture, Urban Design and Furniture Design & Equipment. With a young and dedicated structure, distinguished by the development of studies and technical services, offering additional partnerships in various specialties, as well as the coordination and organization of the various agents with the goal of promoting their market.";"Public Competition: Basic Integrated School of Velas: https://archello.com/project/public-competition-basic-integrated-school-of-velas | Commercial Space PMRC: https://archello.com/project/commercial-space-pmrc | Garden Housing: https://archello.com/project/garden-housing | Quinta da Ermida II: https://archello.com/project/quinta-da-ermida-ii | Multifunctional Building Almargem do Bispo: https://archello.com/project/multifunctional-building-almargem-do-bispo";"Archello";"https://archello.com/brand/new-studio-arquitectos";"Torres Vedras";"2025-11-02T13:14:59.974547"
"stu.dere - Architecture & Design Studio";"Avenida do Estadio no48, Vila Nova de Gaia, Portugal";"+351 912459898";"https://studere.pt/";"Torres Vedras";"Founded in 2016, located in Vila Meã, Amarante, by Ulisses Costa, dedicated to the development of Architecture Projects, Interior Architecture and Design. stu.dere is a studio of architecture & design, and a space for multicultural events. The word stu.dere was introduced by the Romans, and it means disciples. But they go further and deeper in its meaning, for them, it means that the disciple strives and puts all its efforts to achieve a goal. Its mission is to combine quality, innovation and design in the creation of its projects and attract clients by its excellence and know-how, asserting itself as a different brand in the market by providing a service of professionalism, accuracy and competence. The studio chooses to do a multidisciplinary approach to each challenge it embraces, establishing specific partnerships in various areas to present the client with a global solution. Here we value the pursuit of different architectural approaches and paradigms to respond to challenges presented by each client, reflecting in the work a posture that questions the surroundings, which take us to a perfect balance between the formal, strategic and sensorial point of view.";"Level Private Gym: https://archello.com/project/level-private-gym | Habitação Áurea: https://archello.com/project/habitacao-aurea | Ponte House: https://archello.com/project/ponte-house | Warehouse Morinha: https://archello.com/project/warehouse-morinha | Self Service Laundry: https://archello.com/project/self-service-laundry";"Archello";"https://archello.com/brand/studere-architecture-design-studio";"Torres Vedras";"2025-11-02T13:15:18.415572"
"LGLS Architects";"Lisboa, Portugal";"";"http://www.lgls.pt/";"Torres Vedras";"The architectural office LGLS was founded in 1999 by its current three managing partners – two of which have been teaching in Lisbon’s Technical University School of Architecture for the last ten years – and has done work in various design fields: housing, offices, public buildings, planning, consultancy, refurbishment. In the context of an intensely competitive market, our firm has made itself known through a profile based on the following principles: Efficiency “Do it right, do it once”. Thorough respect for deadlines. Constant control of construction costs (quantity surveying in early project stages). Consideration of overall building costs (maintenance and operation). Effective coordination of engineering projects. Innovation Providing services beyond design (consulting and feasibility evaluation). Incorporation of Sustainable Building principles. Preliminary meetings to ease burocratic procedures. Incorporation of findings from ongoing PhD research. In-house capacity to perform acoustic/thermal evaluations. Quality One managing partner for every project. Constant dialog with promoters on product profile. Ongoing certification. Versatile team building by outsourcing or partnerships. Long standing team work with renowned engineering firms. We believe that these principles have made our team’s work recognised and appreciated by those with whom we have worked in the context of various projects, striving to prove the role of the architect as manager of necessities, possibilities and capacities.";"Rehabilitation of XVIII century Apartment: https://archello.com/project/rehabilitation-of-xviii-century-apartment | Rua Augusta 123: https://archello.com/project/rua-augusta-123 | ‘Colónia da Sineta’ Housing: https://archello.com/project/colonia-da-sineta-housing | Mira Rio Private School: https://archello.com/project/mira-rio-private-school | University Canteen and Restaurant: https://archello.com/project/university-canteen-and-restaurant";"Archello";"https://archello.com/brand/lgls-architects";"Torres Vedras";"2025-11-02T13:15:35.189393"
"danielmsantos | eng arq";"Portugal";"";"";"Torres Vedras";"Architectural + engineer services.
read in
Deutsch";"assembleia figueirense: https://archello.com/project/assembleia-figueirense | Between the Mountain and the Sea: https://archello.com/project/between-the-mountain-and-the-sea | Reinventing Isaías Cardoso: https://archello.com/project/reinventing-isaias-cardoso | Malta do Viso Recreational Association: https://archello.com/project/malta-do-viso-recreational-association | Second Skin: https://archello.com/project/second-skin";"Archello";"https://archello.com/brand/danielmsantos-eng-arq";"Torres Vedras";"2025-11-02T13:15:45.945963"
"a*l - alexandre loureiro arquitectos";"Rua D.Manuel II, 130 R/ch Tr, Porto, Portugal";"(+351) 22 609 25 42";"http://alexandreloureiro.com/";"Torres Vedras";"Alexandre Loureiro is an architect graduated at FAUP where he currently attends the PhD program on Urban Forms and Dynamics. He did his internship at a Rotterdam based office, DÖLL - Atelier voor Bouwkunst, in the Nederlands. Back to Portugal he collaborated as a Junior Architect with Bernardo Rodrigues Arquitectos and with Prof. Dr. Gonçalo Furtado as a Research Assistant (2008/2009). For several years he closely worked with Paulo Providência Arquitectos Associados where he took part in several major projects. More recently he established a*l - alexandre loureiro arquitectos. He also has some published scientific and opinion papers on architecture and sustainability. He works and lives in Porto, Portugal.
read in
Português";"REMC: https://archello.com/project/remc | RdG: https://archello.com/project/rdg-2 | LsD - Lakeside Dwelling: https://archello.com/project/lsd-lakeside-dwelling | LMF: https://archello.com/project/lmf | FoFoFo - Folding Forbo Folie: https://archello.com/project/fofofo-folding-forbo-folie";"Archello";"https://archello.com/brand/al-alexandre-loureiro-arquitectos";"Torres Vedras";"2025-11-02T13:16:06.793461"
"co.rp arquitetos";"Lisboa, Portugal";"";"http://www.corparquitetos.com/";"Torres Vedras";"practice of multiple architecture";"Apartment in Paço de Arcos: https://archello.com/project/apartment-in-paco-de-arcos | Praça dos Aliados: https://archello.com/project/praca-dos-aliados | Apartment in Cais das Falcoeiras: https://archello.com/project/apartment-in-cais-das-falcoeiras | Patio in Arronches: https://archello.com/project/patio-in-arronches | House in Chancelaria: https://archello.com/project/house-in-chancelaria";"Archello";"https://archello.com/brand/corp-arquitetos-2";"Torres Vedras";"2025-11-02T13:16:24.696531"
"COVO Interiores";"Rua do Malhadinhas nº10, Vila Nova de Paiva, Portugal";"";"https://www.covointeriores.com/";"Torres Vedras";"José, Interior Designer graduated in Castelo Branco city, walked around Oporto, escaped to Finland, congregating formations, accumulating landscapes. In the last ten years he has made hotels and developed furniture for author design brands. Mario went to the Guarda city, took care of the management of the company and returned one day to where they had left. To the House of grandfather Martinho, decided and devoted to design and architecture, to these concepts that make sense together. The path has always seemed viable, with a mission and commitment. Aesthetics, functionality, beauty, quality and comfort. A different, complete, innovative look, but keeping an eye on the details. We want to contribute to this plausible, tangible chimera, the happiness of Located in Vila Nova de Paiva, right in the interior of Portugal, is born facing a small square Covo interiors, is born. A space with double functionality that welcomes the studio and the store. Covo Interiores produces environments. It makes interior design, it designs and produces. Remodelings and decoration. Creating spaces is the mission, which is perceived in our store, with representation of brands such as FLOS, Normann Copenhagen, AYTM, TASCHEN, along with own creations . We made them exclusive. Author Design with handmade pieces. users of the spaces we idealize, design and materialize.";"Póvoa School: https://archello.com/project/povoa-school | MGS Office: https://archello.com/project/mgs-office | Casa Janeira: https://archello.com/project/casa-janeira | the house that creates homes: https://archello.com/project/the-house-that-creates-homes | House of grandfather Martinho: https://archello.com/project/house-of-grandfather-martinho";"Archello";"https://archello.com/brand/covo-interiores";"Torres Vedras";"2025-11-02T13:16:40.760043"
