"company_name";"address";"phone";"website";"municipality";"general_summary";"portfolio";"data_source";"company_url";"scraped_city";"scraped_at"
"waataa";"R. Eduardo António Coimbra, 46, Tondela, Portugal";"";"http://waataa.pt/";"Cascais";"The atelier is dedicated to the provision of architectural services and design, seeking always a balance between discernment (reason) and feeling (emotion) in the architectonical creation. The creation process develops from the early stage of consulting and advice, the development of the projects, coordination, monitoring, supervision, and finally the work’s delivery. It is a 360º integrated perspective, multifaceted, dynamic, critical and interactive. Each situation is unique such as each client. So, the client is not an occasional partner, but an intervenient that participates actively in the entire process and must be understood in the full extent of his relationship with the atelier and the project. For us, architecture is a matter of relations. Our projects are grounded on a stable and transversal basis, where the intertwining of context, idea and experience materializes every architectural work. It is with these proto-elements that we design. The work, the synthesis point, has as its central purpose to seek and find Beauty, placing it at the service of the client and of the society. We do not understand Beauty as a subjective criterion that is often associated. Being beautiful or ugly is not what we seek. Beauty goes far beyond aesthetic criteria. For us, the Beauty in architecture is in the truth of the design, the idea, the materialization and the experience; when it is the result of the development of an accurate idea anchored to the context, establishing a coherent structure in accordance with the materials chosen by logic criteria, culminating in the pleasurable experience (perception, comprehension and interpretation) of the work. An architecture without ideas anchored to the context, without the conscious of its own experience, of the materials, lights, shadows, colors, scale and proportion, is simply a construction. This is not what we want. We want to produce architecture!";"Casa da Póvoa: https://archello.com/project/casa-da-povoa | Meeting House: https://archello.com/project/meeting-house-2 | CM HOUSE: https://archello.com/project/cm-house-4 | Quinta do Carregal: https://archello.com/project/quinta-do-carregal | PD House: https://archello.com/project/pd-house-2 | HF Supermarket: https://archello.com/project/hf-supermarket | FB Office: https://archello.com/project/fb-office | BY Studios: https://archello.com/project/by-studios";"Archello";"https://archello.com/brand/waataa";"Cascais";"2025-11-02T00:39:41.858229"
"Filipa Figueira Arquitectura";"Porto, Portugal";"";"http://www.filipafigueira.com/";"Cascais";"Office based in the City of Porto. Focusing it’s work in the commercial area and Urban Rehabilitation. We developed projects in several areas and locations, with projects of single and collective housing, commercial, public buildings among others. With a network of technicians we present customized solutions for each project. From a set of parallel but complementary activities, we highlight the co-production of the documentary series “Arquitectura à moda do Porto”, widely shared in specialized media. __ 2013 - 8th place - International Competetion of Ideias Norte 41º Porto. Urban Regeneration of a Block Aurifícia 2010 - TOP20 - MOCCA - Museum of Cartoon and Comic Art __ Conference Serão da Bonjóia, Porto, 7 de Agosto de 2014 Conference ""Arquitectura à Moda do Porto"" Moustache Café, Porto, April 22, 2014 __ Exhibition of the works of the Competition to the Preservation Corridor for the Lung Tsun Stone Bridge Remnants, Hong Kong, January to March 2014 Exhibition of the works of the International Competition of Ideas Norte 41º, Urban Regeneration of a Block Aurifícia, Porto, Casa das Artes, 24 October to 7 November 2013 Exhibition of Intervention in Architectural Heritage Archaeological, Complex of Carvalheiras, Braga, building GNRation, Braga, 10 to 24 May 2013 Exhibition of the final project, Expansion of the Cemetery of Moreira da Maia, Junta de Freguesia de Moreira da Maia, Maia, Portugal, 2010";"Com Cuore: https://archello.com/project/com-cuore | Rehabilitation of House Salzedas: https://archello.com/project/rehabilitation-of-house-salzedas | Competition “SuckerPunch competition – Museum of Comic and Cartoon art (MOCCA)”, Nova York: https://archello.com/project/competition-suckerpunch-competition-museum-of-comic-and-cartoon-art-mocca-nova-york | House Reabilitation Lidador: https://archello.com/project/house-reabilitation-lidador | Clinic Bebe 4D: https://archello.com/project/clinic-bebe-4d | Socio-Cultural Center: https://archello.com/project/socio-cultural-center | Quarteirão Aurifícicia: https://archello.com/project/quarteirao-aurificicia";"Archello";"https://archello.com/brand/filipa-figueira-arquitectura";"Cascais";"2025-11-02T00:39:55.558948"
"Vitor Vilhena Architects";"Algarve, Portugal";"282 799 896";"http://www.vitorvilhena.com/";"Cascais";"Born in Lagos in 1971, graduated from the University Lusíada in Lisbon in 1997. Between 1996 and 1999 collaborated with architects Jorge Gonçalves and Paulo Simões (Aupera), Henry Albino, Margarida Gomes Simoes and Vitor Lourenço, where he developed works of all kinds. In 1999 starts the activity itself and creates Vitor Vilhena Architect Atelier where develops the work in the ""Projects"" section.?";"CASA OCCULTA / OCCULTA HOUSE: https://archello.com/project/casa-occulta-occulta-house | House in Alcalar: https://archello.com/project/house-in-alcalar | Dorfler House: https://archello.com/project/dorfler-house | House in Messines: https://archello.com/project/house-in-messines | Block rehabilitation in Historic Centre of Lagos: https://archello.com/project/block-rehabilitation-in-historic-centre-of-lagos | House in Odemira: https://archello.com/project/house-in-odemira | House in Tavira: https://archello.com/project/house-in-tavira";"Archello";"https://archello.com/brand/vitor-vilhena-architects";"Cascais";"2025-11-02T00:40:18.407335"
"SpaceWorks";"Lisbon, Portugal";"+351965227229";"https://www.spaceworks.io/";"Cascais";"We make spaces work. Inspirational and highly functional (work)spaces, large scale event design, and architectural & urban planning services";"Avalanche House Berlin: https://archello.com/project/avalanche-house-berlin | CCA Law Firm Lisbon HQ: https://archello.com/project/cca-law-firm-lisbon-hq | Quinta da Melhorada: https://archello.com/project/quinta-da-melhorada | Carcavelos Residence: https://archello.com/project/carcavelos-residence | Manta Lisbon HQ: https://archello.com/project/manta-lisbon-hq | Heden Coworking Rossio: https://archello.com/project/heden-coworking-rossio | CCA: https://archello.com/project/cca";"Archello";"https://archello.com/brand/spaceworks-2";"Cascais";"2025-11-02T00:40:33.551054"
"Hori-zonte";"Porto, Portugal";"";"https://www.hori-zonte.com/";"Cascais";"We are an empathy-driven office, focused on fulfilling our client’s specific requirements and always considering its social, urban and ecological impact. Efficiency is a religion for us. We value the tight relation between planning and budget, by working with BIM technology and parametric design software. Most of all, we treasure sustainability, by applying local, innovative and environmentally responsible strategies.";"Macau Valley: https://archello.com/project/macau-valley | Dome Next Door: https://archello.com/project/dome-next-door | Paper Surgery: https://archello.com/project/paper-surgery | Stone matters: https://archello.com/project/stone-matters | Block CDEF: https://archello.com/project/block-cdef | Natureza Urbana: https://archello.com/project/natureza-urbana | Gaia Masterplan: https://archello.com/project/gaia-masterplan";"Archello";"https://archello.com/brand/hori-zonte";"Cascais";"2025-11-02T00:40:48.760031"
"SAMI.arquitectos";"R. Augusto Cardoso, Setubal, Portugal";"+351 265 000 247";"http://www.sami-arquitectos.com/";"Cascais";"SAMI-Arquitectos was founded in 2005 by Inês Vieira da Silva and Miguel Vieira. Since then architecture projects have been designed for public and private clients in europe, namely portugal and poland, having in mind an international perspective for its work. The atelier has been referred to, nationally and internationally, for work developed by teams of young architects. Besides invitations to participate in several exhibitions and conferences, its work has been internationally presented in specialized publication, namely in north korea, portugal, spain, france, united kingdom, germany, the netherlands and italy. It was selected for various prizes from which stands out the ""European Union Prize for Contemporary Architecture - Mies Van Der Rohe Award 2007"", barcelona, with the building ""Gruta Das Torres Visitor Centre"" located on the Pico Island, Azores - Portugal.";"Azores Wine Company Winery: https://archello.com/project/azores-wine-company-winery | E/C House: https://archello.com/project/ec-house-2 | Villa Ordos100: https://archello.com/project/villa-ordos100 | C/Z House: https://archello.com/project/cz-house | JA Apartment: https://archello.com/project/ja-apartment | Interpretation Centre of World Heritage Landscape: https://archello.com/project/interpretation-centre-of-world-heritage-landscape | Gruta das Torres Visitor Centre: https://archello.com/project/gruta-das-torres-visitor-centre";"Archello";"https://archello.com/brand/samiarquitectos";"Cascais";"2025-11-02T00:41:05.224082"
"Ateliermob";"R. dos Fanqueiros nº 235, 4º Esq. 1100 229 - Lisbon, Portugal";"+351 218863869";"http://www.ateliermob.com/";"Cascais";"Ateliermob is a multidisciplinary platform for the development of ideas, research and projects in the areas of architecture, landscape, design and urbanism. The company was founded in 2005 in Lisbon, as a result of several works carried out by its founding partners. In 2016, a cooperative - ""Working with the 99%"" - was created for the provision of services in the fields of architecture and social or intervention design, urban planning, strategic planning, coordination and implementation of projects, and training. At the same time, this platform has been developing research work to support project-practice, an online architecture space, architectural design, urban planning and has maintained a regular presence in various forums and national and international networks like: the European ReKreators network, the Observatory of Mexico City, DLBC Lisbon Network, the laboratory of participatory practices developed in the region of Basilicata, in Italy, or the official representation of Portugal at the Venice Architecture Biennale 2014.
read in
Português";"Palácio Marquês de Abrantes: https://archello.com/project/palacio-marques-de-abrantes | Manuel Valente House: https://archello.com/project/manuel-valente-house | Deolinda Santos' House: https://archello.com/project/deolinda-santos-house-2 | António Nunes' House: https://archello.com/project/antonio-nunes-house | Cozinha Comunitária das Terras da Costa: https://archello.com/project/cozinha-comunitaria-das-terras-da-costa | Alvega Canoeing Center: https://archello.com/project/alvega-canoeing-center | Coffee Shop + Shading Surface, Sacavém: https://archello.com/project/coffee-shop-shading-surface-sacavem";"Archello";"https://archello.com/brand/ateliermob";"Cascais";"2025-11-02T00:41:24.855112"
"100 Planos Arquitectura";"Rua do Lidador, Vila do Conde, Portugal";"+351252119372";"http://www.100planos.com/";"Cascais";"The ""100 Planos Arquitectura, L.da"" was created in the year 2000 as an Architecture office. Since its formation the office have worked in a wide range of projects, such as nominated consulting, public competitions, private and public projects. Our academical formation occurred at the end of the XX Century, when the digital era enters strongly in the students life. Architecture publications had tripled, and became more influent in the academical formation and started to educate the sensibility for construction in common citizens. The architecture started to be current subject at cafes, evaluated and criticized for all. Expressions as minimalism or after-modernism currently started to be invoked. The critical regionalism of Rossi and Venturi were rejected in preference to appealing images of Koolhas and Ghery. The Europe was not anymore a group of some strange countries with distinct regions.That fact that takes to the deambulation of students and professionals, contributing for a global practical formation. At 100 Planos we don´t see creation as an act of intellectual masturbation, we see it instead as an answer to the needs of others and as a responsability act. Each work is faced as an exercise of understanding a certain reality and are based in concept and content, in opposition to abstract ideas.. Therefore each work is unique and unrepeatable. We believe that irony, humour, narrative, metaphor, and analogy, are fundamental tools in our working method, and we are not afraid to use them. ""For me the architecture is not most important. Important they are the family, the friends and this unjust world that we must modify."" Oscar Niemeyer .";"Maia Commercial Galllery: https://archello.com/project/maia-commercial-galllery | V4j Competition: https://archello.com/project/v4j-competition | Hotel em Braga: https://archello.com/project/hotel-em-braga | Casa Rui Baltazar: https://archello.com/project/casa-rui-baltazar | Jorge Guedes House *10: https://archello.com/project/jorge-guedes-house-10 | Hospital´s Pediatric Wing *08: https://archello.com/project/hospitals-pediatric-wing-08 | Vila do Conde's Retail *10: https://archello.com/project/vila-do-condes-retail-10";"Archello";"https://archello.com/brand/100-planos-arquitectura";"Cascais";"2025-11-02T00:41:45.591682"
"Filipe Xavier Oliveira";"Portugal";"+ 351 91 6311531";"";"Cascais";"Filipe Xavier Oliveira was born in Beja in 1980. He is a graduate of Oporto Faculty of Architecture (2004) and PhD in Architecture by the Faculty of Architecture of the Technical University of Lisbon (2016) with the thesis: ""In Praise of Structure – An Architectural Syntagma"". As an architect he is author and co-author of over 90 works raging from housing to public buildings, focusing on the interdisciplinary between theory and practice. He has published works and articles on national and international magazines. He was a Military architect between 2007- 2013. Architect at Odemira City Council since 2016.
  Architectural Researcher of CIAUD. Internationally selected for the 2014 Venice Architecture Biennale on behalf of the New Zealand Pavilion with the theme: Critical Modernism – (Re) Building Politics. Internationally selected for papers/conferences at Glasgow School of Arts Oporto Faculty of Architecture; Faculty of Architecture University of Lisbon; ETSAM;  among others.
read in
Deutsch";"Cerebral Palsy Association of Odemira (APCO): https://archello.com/project/cerebral-palsy-association-of-odemira-apco | Military Academy Horsemanship and Sport Facilities: https://archello.com/project/military-academy-horsemanship-and-sport-facilities | Alvalade Apartment renovation: https://archello.com/project/alvalade-apartment-renovation | Arouca House: All-seeing eye: https://archello.com/project/arouca-house-all-seeing-eye | Caetano & Assis House: https://archello.com/project/caetano-assis-house | Almeirim House: https://archello.com/project/almeirim-house | Accommodation Block of Sergeants: https://archello.com/project/accommodation-block-of-sergeants";"Archello";"https://archello.com/brand/filipe-xavier-oliveira";"Cascais";"2025-11-02T00:42:02.777052"
"PABLO PITA Arquitectos";"Praça da Batalha 12 2ºpiso, Porto, Portugal";"";"http://www.pablopita.com/";"Cascais";"PABLO PITA is a Porto-based architecture partnership between Pablo Rebelo and Pedro Pita established in 2010. Their different working background allows them to take in charge every challenge, seeking the balance between the strong-concepted approach and the filigreed intervention that any site demands. That pursuit results in a nonrestrictive study covering every art form, always heading towards to the client needs. Pablo Rebelo (Caracas, 1983) and Pedro Pita (Porto, 1983) both graduated in Architecture at the University of Porto. AWARDS 2012 . BADEL 1st Prize in the International Babel Block Competition, Zagreb, Croatia 2010 . SOUTO wins AICO AWARD EXHIBITIONS 2013 . BADEL featured in ""Portuguese Architecture - Quiet is the New Loud"", São Paulo, Brasil 2012 . BADEL featured in ZGFORUM Exhibition, Zagreb, Croatia 2011 . SOUTO featured in “on the run, Jovens Arquitectos em Concurso”, Porto PRESS & PUBLICATIONS 2014 . MATERNIDADE in Archdaily 2014 . MATERNIDADE in Dezeen 2014 . MATERNIDADE in Europaconcorsi 2012 . BADEL in ""Mundo Imobiliario"" - TVI24 2012 . PABLO PITA in Aktual - Croatia 2012 . BADEL in P3 2012 . BADEL in Archdaily 2012 . BADEL in Europaconcorsi 2012 . PABLO PITA in Visão 2010 . SOUTO in “Espaços e Casas"" - SicNotícias/Expresso";"Moxy Headquarters: https://archello.com/project/moxy-headquarters | Chã House: https://archello.com/project/cha-house | Forja House: https://archello.com/project/forja-house | Firmeza Apartment: https://archello.com/project/firmeza-apartment | Boavista House: https://archello.com/project/boavista-house | Casa Quinze de Novembro (Quinze House): https://archello.com/project/casa-quinze-de-novembro-quinze-house | MATERNIDADE HOUSE: https://archello.com/project/maternidade-house";"Archello";"https://archello.com/brand/pablo-pita-arquitectos";"Cascais";"2025-11-02T00:42:20.574874"
