"company_name";"address";"phone";"website";"municipality";"general_summary";"portfolio";"data_source";"company_url";"scraped_city";"scraped_at"
"Regino Cruz Arquitectos";"Avenida de Portugal, 154/ 3, Estoril, Portugal";"";"http://www.reginocruz.com/";"Cascais";"SINCE 1990, REGINO CRUZ ARQUITECTOS HAS DEFINED ITSELF AS A MODERN COMPANY OF MULTI-DISCIPLINARY PROJECTS, WITH SPECIAL FOCUS ON ARCHITECTURE AND URBAN PLANNING. IT PRESENTS EFFICIENT SOLUTIONS IN ORDER TO MEET PRECISION AND DESIGN QUALITY, WHICH IT TAKES CREDIT FOR. ITS IDEAS DEFEND SUSTAINABLE DEVELOPMENT.";"EDP - Edifício Administrativo: https://archello.com/project/edp-edificio-administrativo | Villa In Sintra: https://archello.com/project/villa-in-sintra | Tower Plaza: https://archello.com/project/tower-plaza | Parque das Cidades Congress Centre: https://archello.com/project/parque-das-cidades-congress-centre | 185: https://archello.com/project/185";"Archello";"https://archello.com/brand/regino-cruz-arquitectos";"Cascais";"2025-11-02T00:52:49.458638"
"Mimahousing Architects";"N/A, N/A, Portugal";"";"http://www.mimahousing.com/";"Cascais";"MIMA is a multidisciplinary design office that focuses simultaneously on the formulation of architectural concepts and in their conversion to reality, under the form of simple and accessible products. MIMA intends to be more than an architecture office, and rather epitomize a brand new philosophy of simplification and seduction that will gradually apply to the most varied scales of architecture. A quick glimpse at the current economical and social scene automatically undermines the idea of an architecture produced slowly and heavily by individual craftsmanship. Gradually, one should point towards a close involvement between architects, industry, software and mass production, aiming for the development of quick, high quality and cost efficient architectural products. Prior to becoming a product, each MIMA project is conceived as part of a complex system, optimized and tested to the smallest detail. Each new product embodies a complex treatise, which implies the translation of architectural rules into software, ultimately allowing for any user to formulate his/her own personal project within the universe of rules that has been pre-established by the architect. Besides allowing for a customized conception, this custom software automatically transmits all the information to the factory, allowing for an immediate cost estimation and subsequent prosecution of the construction. MIMA's aim is to bring forward the development of a ""Sensible Architecture"". Sensible relates to reality, to observation, to simplification, and mainly, to results. MIMA does not only conceive architecture, but rather delivers architecture, seeking to carry forward the Modernist dream of prefabrication, of integrated design, of architectural democratization. A “Sensible Architecture” can also be sensitive, by means of applying traditional materials with a thorough sensorial care, stimulating the way people identify and engage with space, images and forms.";"Granary House in Arouca, Portugal: https://archello.com/project/granary-house-in-arouca-portugal | Mima House Portimão: https://archello.com/project/mima-house-portimao | MIMA Light: https://archello.com/project/mima-light | MIMA House in Alentejo: https://archello.com/project/mima-house-in-alentejo | MIMA House: https://archello.com/project/mima-house";"Archello";"https://archello.com/brand/mimahousing-architects";"Cascais";"2025-11-02T00:53:02.628714"
"CRAFT - Architecture & Urban Design";"Praça D. Filipa de Lencastre 22, Porto, Portugal";"+351 222 016 103";"http://www.craft.pt/";"Cascais";"Craft is an architectural and urban design studio based in Porto focused on development and management of different scale projects, working through a global, interdisciplinary and experienced professional network. Featuring an extensive knowledge of building processes, Craft answers to each project’s challenges with pragmatic, efficient and creative work/ideas. The solutions, sought within and outside the office, are the results of a continuous dialogue between client and the professionals involved, taking advantage of the resources and opportunities that each situation has to offer, controlling both quality and budget of the project.";"Trenčín city on the river: https://archello.com/project/trencin-city-on-the-river | Picaria Flats: https://archello.com/project/picaria-flats | Marinhas Masterplan: https://archello.com/project/marinhas-masterplan | House in Vilas Boas: https://archello.com/project/house-in-vilas-boas | Extension of Bodø City Hall: https://archello.com/project/extension-of-bodo-city-hall";"Archello";"https://archello.com/brand/craft-architecture-urban-design";"Cascais";"2025-11-02T00:53:20.041031"
"Nuno Pimenta";"Rua Fernandes Tomás, 539, Porto, Portugal";"";"http://www.nunopimenta.com/";"Cascais";"Nuno Pimenta (Porto, 1985) develops a transdisciplinary practice which articulates art and architecture. His works focus on the appropriation and subversion of common urban elements for the creation of social and political reflection spaces. Has an MA in architecture from Faculty of Architecture of Porto University and currently attends the Master in Art and Design for Public Space at Faculty of Fine Arts, Porto University. In recent years he has developed several award-winning works in a wide range of artistic fields such as temporary architecture, art installation, public art and performance.";"The Square: https://archello.com/project/the-square | The Pool Club: https://archello.com/project/the-pool-club | Two Manifolds: https://archello.com/project/two-manifolds | W(E)AVING: https://archello.com/project/weaving | The Hedonist: https://archello.com/project/the-hedonist";"Archello";"https://archello.com/brand/nuno-pimenta";"Cascais";"2025-11-02T00:53:36.901774"
"Estudio ODS Arquitectura";"Goldra cxp295F 8100-245, Loulé, Portugal";"";"https://www.estudiods.com/";"Cascais";"Estudio ODS is a space to develop ideas in the areas of architecture, design and urbanism that allies a rigorous conception with critical methodologies and forms of reflection.
Founded in 2010 by the architects Marlene dos Santos e Bruno Oliveira, a young and highly motivated team that collaborates with different experts and authors from various fields to enrich and extend the scope of their multidisciplinary work.
Both have a Master degree in Proyectos Arquitectónicos Avanzados from ETSAM, Escuela Técnica Superior de Arquitectura de Madrid (2011), are architecture graduates from the School of Arts at the University of Évora (2006)  and participated in the Erasmus program in ETSAV, Escuela Tecnica Superior de Arquitectura de Valencia  in 2005.
Collaborated with Atelier Bugio - João Favila in Lisbon from 2007 to 2010 and with the Architecture Office MGM, Morales+Giles+Mariscal, in Seville between 2006 and 2007 with the Leonardo da Vinci scholarship.
Their work has been referenced in national and international publications, and exhibited in Lisbon, Santiago de Compostela, Madrid and Berlin. Achieved prizes of reference in national and international competitions of ideas, including the 1st prize in the international competition Europan 9 in Spain in the site Poio, the 1st prize in the international competition Europan 12 in Vila Viçosa and the 3rd prize in the international competition Europan 13 in Selb, Germany.
  read in
Deutsch";"Arts and Crafts center in Albufeira: https://archello.com/project/arts-and-crafts-center-in-albufeira | House in Goldra: https://archello.com/project/house-in-goldra | Rehabilitation of the old Atlético Sporting Clube: https://archello.com/project/rehabilitation-of-the-old-atletico-sporting-clube-2 | House ALM: https://archello.com/project/house-alm | House in Olhão: https://archello.com/project/house-in-olhao";"Archello";"https://archello.com/brand/estudio-ods-arquitectura";"Cascais";"2025-11-02T00:53:56.899970"
"Studio Gameiro";"Lisboa, Portugal";"";"https://www.studiogameiro.com/";"Cascais";"STUDIO A boutique architecture studio focused on creating opportunities for alternative discourses to be developed in close relationship with other disciplines. All together, exploring contemporary notions of tailor-made spacial, lighting and furniture design, making use of traditional craftsmanship and sustainable practices. JOÃO GAMEIRO After completing Bachelor in Architecture in Lisbon and finalising his Diploma in Architecture in the UK, João joined the young and entrepreneurial architecture practice Atelier Chan Chan, where he worked at projects such as museum installations and bespoke private family houses, like the award winning Herringbone House. Two and half years later João decided to explore a broader scope of architecture and joined the award-winning international architecture practice Skidmore Owings and Merrill (SOM), where he worked on large scale residential, cultural and office projects. Envisaging pursuing a solo career, he joined this energetic and entrepreneurial design focus architecture practice Lipton Plant Architects, where he took over a number of small high-end residential projects from concept to construction, client facing, planning, etc. Since May 2017 João has been spending most of his time in Lisbon, working on a few solo architecture projects and collaborating with designers and other talented professionals and highly focused on the local and quality craftsmanship. Throughout his academic as well as professional career, João has always been in touch with the architectural academia and research. He has collaborated with UCL, Mayor of London, M.L.A.U.S, among others.";"Austa Restaurant: https://archello.com/project/austa-restaurant | Palmeira Apartment: https://archello.com/project/palmeira-apartment | Wellness members club: https://archello.com/project/wellness-members-club | Alcântara apartment: https://archello.com/project/alcantara-apartment-3 | Lapa Apartment: https://archello.com/project/lapa-apartment";"Archello";"https://archello.com/brand/studio-gameiro";"Cascais";"2025-11-02T00:54:11.995777"
"Duarte Caldeira";"Rua da Mouraria, 9 4ºC, Funchal, Portugal";"";"http://www.duartecaldeira.com/";"Cascais";"Founded by portuguese architect Duarte Caldeira, the office focuses on architectural design at every scale, from urban planning to furniture. Its concept-based approach aims to create buildings, objects and spaces which engage their users and respond to their ambitions, cultures and contexts. The ten year old practice is fuelled by talented and experienced architects who develop projects from the early sketches to on-site supervision. Every project involves a multidisciplinary professional team and external consultants who focus their knowledge, expertise and imagination into a fresh and innovative approach to design. The office has a wide portfolio of work that includes public buildings, hotels, commercial and residential developments, as well as interior design and furniture.";"Santana Theme Park: https://archello.com/project/santana-theme-park | S. Vicente Health Centre: https://archello.com/project/s-vicente-health-centre | Hotel da Vila: https://archello.com/project/hotel-da-vila | Coral Restaurant: https://archello.com/project/coral-restaurant | Registrar Office of St Vicente: https://archello.com/project/registrar-office-of-st-vicente";"Archello";"https://archello.com/brand/duarte-caldeira";"Cascais";"2025-11-02T00:54:25.855182"
"Andre Espinho Arquitectura";"Lisboa, Portugal";"";"http://www.andrespinho.pt/";"Cascais";"Architecture and Interior Design Experience in Architecture and Interior Detailed Design.Involved in leading the design process in all of its phases and handling technical support to site construction. Experience of working directly with the client, contractor and design team. Directed large and small scale projects of his authorship and managed teams of architects, engineers and consultants, for the private and public sector. The main areas of professional activity are: - Healthcare; - Educational; - Residential; - Civic; - Financial Institutions; - Commercial & Retail; - Hospitality; Principal work distinguished include: Health Center of Cascais - extension Alcabideche, selected too be exhibited in the “Lisbon Architecture Triennale 2007”; “WA Award” winner project of the the 7 cycle 2010 and 16 cycle 2014 of the World Architecture Community with the project School Center Paredes Alenquer, which also ran for the “Gulbenkian Art Prize 2010”. Building ""Hello Lisbon Castelo"",nominated in Archdaily, for ""Building of the Year 2016"" Interior. Experiência em Arquitectura|Arquitectura de Interiores nas fases de Concepção, Execução, Gestão e Coordenação de Projecto, contemplando o Acompanhamento e Assistência Técnica de Obra. Principais áreas de actuação profissional: - Equipamentos de Saúde; - Equipamentos Escolares; - Habitação/ Reabilitação/ Escritórios/ Serviços/ Hotelaria; - Agências Bancárias; - Estações de Transportes Ferroviários; - Restauração e Bebidas; Principal work distinguished include: Health Center of Cascais - extension Alcabideche, selected too be exhibited in the “Lisbon Architecture Triennale 2007”; “WA Award” winner project of the the 7 cycle 2010 and 16 cycle 2014 of the World Architecture Community with the project School Center Paredes Alenquer, which also ran for the “Gulbenkian Art Prize 2010”.
read in
Português";"Cascais School International Competition 2019: https://archello.com/project/cascais-school-international-competition-2019 | HELLO LISBON CASTELO: https://archello.com/project/hello-lisbon-castelo | Technology School of Abrantes (ESTA): https://archello.com/project/technology-school-of-abrantes-esta | Helth Center Cascais Alcabideche: https://archello.com/project/helth-center-cascais-alcabideche | School Center Paredes Alenquer: https://archello.com/project/school-center-paredes-alenquer";"Archello";"https://archello.com/brand/andre-espinho-arquitectura";"Cascais";"2025-11-02T00:54:42.400606"
"Zegnea Grupo";"Guimaraes, Portugal";"";"http://zegnea.com/";"Cascais";"We are artists, architects, problem solvers, hard workers and superheroes.";"NM House: https://archello.com/project/nm-house-2 | MOOD Real Estate Store: https://archello.com/project/mood-real-estate-store-2 | Atelier Zegnea: https://archello.com/project/atelier-zegnea | Creche: https://archello.com/project/creche | Box XL Houses: https://archello.com/project/box-xl-houses";"Archello";"https://archello.com/brand/zegnea-grupo";"Cascais";"2025-11-02T00:54:54.089771"
"NUUMstudio";"Rua do Cura 9, 1 Dto, Lisboa, Portugal";"";"http://www.nuumstudio.com/";"Cascais";"Architecture // Design // Visualization Create. Connect. Continuum.";"Southamton New Quay: https://archello.com/project/southamton-new-quay | Riga Airport: https://archello.com/project/riga-airport | GM House: https://archello.com/project/gm-house | Swedish Pavillion: https://archello.com/project/swedish-pavillion | Madeira Natural History Museum // Competition entry 3rd Prize: https://archello.com/project/madeira-natural-history-museum-competition-entry-3rd-prize";"Archello";"https://archello.com/brand/nuumstudio";"Cascais";"2025-11-02T00:55:12.586632"
