"company_name";"address";"phone";"website";"municipality";"general_summary";"portfolio";"data_source";"company_url";"scraped_city";"scraped_at"
"fssmgn arquitectos lda FernandoSanchezSalvador MargaridaGrácioNunes";"Rua Maestro António Taborda 17, Lisboa, Portugal";"+351 213 978 130";"http://www.fssmgn.com/";"Cascais";"In 1979, in Lisbon, Fernando Sanchez Salvador founds with Margarida Grácio Nunes, FSSMGN Arquitectos, Lda., developing activity in the field of Architecture and Urbanism (diverse General and Detailed Urbanization Plans), with various projects and works on public and private buildings, interventions for rehabilitation and restoration of buildings, remodeling of interiors and design of furniture and other objects. Awarded in severel national and international architectural competitions, as well as in competitions by invitation from public institutions.";"LUXfrágil: https://archello.com/project/luxfragil | Altis Belém Hotel & Spa: https://archello.com/project/altis-belem-hotel-spa | Exhibition Res Publica, 1910 and 2010 Face to Face - Calouste Gulbenkian Fundation: https://archello.com/project/exhibition-res-publica-1910-and-2010-face-to-face-calouste-gulbenkian-fundation | Bica do Sapato - Restaurant, Cafeteria and Sushi-bar: https://archello.com/project/bica-do-sapato-restaurant-cafeteria-and-sushi-bar | Manuel Alves & José Manuel Gonçalves's Store: https://archello.com/project/manuel-alves-jose-manuel-goncalvess-store | House Rua da Bela Vista: https://archello.com/project/house-rua-da-bela-vista | NYX Bar-Discoteca-Lounge - Tróia Design Hotel: https://archello.com/project/nyx-bar-discoteca-lounge-troia-design-hotel | Restaurante SALINAS - Tróia Design Hotel: https://archello.com/project/restaurante-salinas-troia-design-hotel";"Archello";"https://archello.com/brand/fssmgn-arquitectos-lda-fernandosanchezsalvador-margaridagracionunes";"Cascais";"2025-11-02T00:35:09.563407"
"ColectivArquitectura";"Praça de Londres, 3 - 9F, Lisboa, Portugal";"+ 351 218 472 701";"http://www.colectiva.pt/";"Cascais";"ColectivArquitectura is an architectural practice based in Lisbon, Portugal Formed in 1995 by Vera Martins Alves and Cristóvão Fonseca Ferreira, both graduates from the Faculty of Architecture of the Universidade Técnica de Lisboa [1995 and 1996], the studio ColectivArquitectura has developed projects in different areas, mostly for private clients, from housing to commercial spaces and offices, and has also held various rehabilitation works. For us, the fundamentals of architecture lie in the process that balances the creative component with deep knowledge of raw materials and construction processes, whether traditional or those involving new technologies. We seek to highlight the identity of each place. The spirit of the place and harmony with the surrounding landscape preside over the placement and organization of space, outline of forms and volumes and choice of materials. Assumed with a preference for the use of natural materials and the use of simple forms and geometries, an element across various projects, is the search for interior/exterior relationship, visual frameworks, visual permeability yet not without privileging the refuge, privacy, to see without being seen. Our projects are the result of an intense interaction with our clients and with all involved in the technical context of the project and construction work. Our approach is comprehensive: the creative concept, detail, materiality and spatial quality are an intrinsic part of our work. We strongly believe that good architecture contributes to improving the quality of life.";"Dunas Douradas House: https://archello.com/project/dunas-douradas-house | Coelho da Rocha II apartment: https://archello.com/project/coelho-da-rocha-ii-apartment | TERRUGINHA HOUSE: https://archello.com/project/terruginha-house | RNSM apartment: https://archello.com/project/rnsm-apartment | Grândola House: https://archello.com/project/grandola-house | Alto da Castelhana House: https://archello.com/project/alto-da-castelhana-house | TBWA\LISBON office: https://archello.com/project/tbwalisbon-office | THE HOTEL Room for Ideas office: https://archello.com/project/the-hotel-room-for-ideas-office";"Archello";"https://archello.com/brand/colectivarquitectura";"Cascais";"2025-11-02T00:35:24.004666"
"Miguel Marcelino";"Calçada da Boa Hora 87, Lisbon, Portugal";"";"https://www.marcelino.pt/";"Cascais";"Miguel Marcelino (Portugal, 1981), architect (UAL, 2005), lives and works in Lisbon. Studied music from 1993 to 1998 at the Gregorian Institute of Lisbon. Worked with Herzog & de Meuron (Switzerland, 2003/04) and Bonell & Gil (Spain, 2005/07), before establishing his own office in 2008, winning right on that year his first open competition.
His built work covers the most varied scales and programs, from small private dwellings to large public buildings.
Parallel to the atelier he has developed other occasional activities as lecturer, jury of prizes and architectural competitions, or as tutor in university workshops.
His work has been exhibited and published in the most diverse media, both national and international, having been invited to integrate the official Portuguese representation at the Venice Architecture Biennale in 2014.";"LAJE FOOTBALL FIELD: https://archello.com/project/laje-football-field | Casa do Quintal: https://archello.com/project/casa-do-quintal | Hypostyle House: https://archello.com/project/hypostyle-house | Museum of Mechanical Music: https://archello.com/project/museum-of-mechanical-music | Casal Saloio – Museum of Rurality: https://archello.com/project/casal-saloio-museum-of-rurality | Apartment Alfornelos: https://archello.com/project/apartment-alfornelos | Telheiras Apartment: https://archello.com/project/telheiras-apartment-2 | Fonte de Angeão School: https://archello.com/project/fonte-de-angeao-school";"Archello";"https://archello.com/brand/miguel-marcelino";"Cascais";"2025-11-02T00:35:36.482647"
"ATELIER JQTS";"Rua Luis de Camões, 114 r/c, Algés, Portugal";"+ 351] 914146887";"http://www.atelierjqts.com/";"Cascais";"ATELIER JQTS is a young architecture practice developing their work between Lisbon, Hamburg and Madrid. Established in 2012 by João Quintela and Tim Simon, their work consists in a serial research into the wide field of Architecture as a fundamental discipline combined with a process of learning from the empirical knowledge. João Quintela, Lisbon, Portugal Graduated in Architecture by Universidade Autónoma de Lisboa and Politécnico di Milano. Master in Architecture at Escuela Técnica Superior de Arquitectura de Madrid where currently is developing his PhD Thesis. Worked with Pezo von Ellrichshausen in Chile. Curator of KAIROS Pavilion with Tim Simon and Fabrícia Valente. Co-editor of the chilean visual arts edition ANIMITA PAPEL with Oscar Concha. In 2015 was teaching assistant at Suffolk University and since 2012 is teaching assistant at UD Campo Baeza at ETSAM Madrid. Tim Simon, Mölln, Germany Graduated in Architecture by Universität der Künste Berlin and Universidade Autonóma de Lisboa. Worked with different architects such as Max Dudler Architekten in Germany or Pezo Von Ellrichshausen in Chile. Curator of KAIROS Pavilion with João Quintela and Fabrícia Valente. In 2013 was teaching assistant at the HafenCity Universität Hamburg with Paolo Fusi and since 2015 is teaching assistant at Fakultät für Architektur, Technische Universität München with Uta Graff.
read in
Deutsch";"UNTITLED HOUSE: https://archello.com/project/untitled-house | Ulisseia: https://archello.com/project/ulisseia | Gallery Pavilion: https://archello.com/project/gallery-pavilion | VIATICUS PAVILION: https://archello.com/project/viaticus-pavilion | NOVERCA HOUSE: https://archello.com/project/noverca-house | Vertigo Pavilion: https://archello.com/project/vertigo-pavilion | POVERA PAVILION: https://archello.com/project/povera-pavilion | KAIROS PAVILION: https://archello.com/project/kairos-pavilion";"Archello";"https://archello.com/brand/atelier-jqts";"Cascais";"2025-11-02T00:35:50.213981"
"P-06 Atelier";"pç guilherme gomes fernandes, 28A , Paço de Arcos, Portugal";"+ 351 214 467 367";"http://www.p-06-atelier.pt/";"Cascais";"P-06 Atelier is an international award-winning firm specializing in communication and environmental design on a wide range of scales. Based in Lisbon, Portugal, the studio was founded in 2006 by partners Nuno Gusmão, Estela Estanislau, Pedro Anjos and Catarina Carreira. It has since undertaken a variety of projects from complex, large scale wayfinding systems, museum and exhibition design, to communication and editorial design for the printed page, with a bold, striking style that has garnered a number of distinctions. P-06 Atelier actively engages in collaborations with architects, urbanists, landscape designers and engineers, in a continuous, seamless workflow with complementing disciplines, enriching the firm’s scope of work and amplifying every intervention’s outcomes.";"Casa de São Lourenço – Burel Panorama Hotel: https://archello.com/project/casa-de-sao-lourenco-burel-panorama-hotel | Cockburn’s 1815 Lodge (wine cellars): https://archello.com/project/cockburns-1815-lodge-wine-cellars | Burel Panorama Hotel: https://archello.com/project/burel-panorama-hotel | Skin, Pavilion of Knowledge: https://archello.com/project/skin-pavilion-of-knowledge | MEGALITHIC MUSEUM: https://archello.com/project/megalithic-museum | Capela Jesus Mestre: https://archello.com/project/capela-jesus-mestre | Water Museum: https://archello.com/project/water-museum | Uralchem Headquarters: https://archello.com/project/uralchem-headquarters";"Archello";"https://archello.com/brand/p-06-atelier";"Cascais";"2025-11-02T00:36:08.247836"
"Cerejeira Fontes Architects (Imago-Atelier de)";"Rua de S.João nº. 8, Braga, Portugal";"+351 253 265 211";"https://cerejeirafontesarchitects.com/en/";"Cascais";"Imago is an architectural design and engineering firm located in Braga, Portugal. For 15 years we have provided programming and full design services for various projects. The firm is organized in multiple departments: Architectural, Engineering, Urban planning, Interior design and Project Management. In each of these departments, there are collegues from the University of Minho collaborating with us. Projects vary from residential, commercial, institutional to urban planning.";"Imaculada Conceição and Cheia de Graça Chapels: https://archello.com/project/imaculada-conceicao-and-cheia-de-graca-chapels | Barcelos High School: https://archello.com/project/barcelos-high-school | Jøssingfjord: https://archello.com/project/jossingfjord | Spinpark - Cultural and Enterprise Center: https://archello.com/project/spinpark-cultural-and-enterprise-center | Casa Vila Verde: https://archello.com/project/casa-vila-verde | Tree of Life Chapel: https://archello.com/project/tree-of-life-chapel | Nogueró Residence: https://archello.com/project/noguero-residence | Brufe Social Center: https://archello.com/project/brufe-social-center";"Archello";"https://archello.com/brand/cerejeira-fontes-architects-imago-atelier-de";"Cascais";"2025-11-02T00:36:22.161720"
"NOMOS";"Rua Rodrigues de Faria no 103, Lisbon, Portugal";"+41 22 308 43 00";"http://nomos.archi/";"Cascais";"NOMOS is an association of architects based in Geneva, Lisbon and Madrid. We work at home and abroad on projects of all scales, from furniture to masterplanning, always under an architectural approach, with a focus on community, cultural context and sustainability. We explore new ways of inhabiting space through architecture, placing special interest in drawing as a graphic expression to build our ideas. Together, we design buildings that find opportunities in constraints, and we approach each project with enthusiasm, care and curiosity, always looking for a sustainable beauty. Geneva is headed by Katrien Vertenten & Lucas Camponovo, Massimo Bianco, Daniel Schwarz and Ugo Togni. Lisbon is headed by Jorge Paquete & Veronica Pires. Madrid is headed by Ophélie Herranz & Paul Galindo.
read in
Español";"EL GARAJE: https://archello.com/project/el-garaje | PASODOBLE: https://archello.com/project/pasodoble | Dr. Prévost: https://archello.com/project/dr-prevost | FATA: https://archello.com/project/fata | BOMBAR: https://archello.com/project/bombar | La Nave: https://archello.com/project/la-nave | Tasso: https://archello.com/project/tasso | Paradiso: https://archello.com/project/paradiso";"Archello";"https://archello.com/brand/nomos-2";"Cascais";"2025-11-02T00:36:34.540326"
"EXTRASTUDIO";"R‌ua Praia de Pedrouços 110, 1.º R , Lisboa, Portugal";"213 214 797";"http://www.extrastudio.pt/";"Cascais";"EXTRASTUDIO is a global oriented, Lisbon based architecture office with a practice that spans from housing to public space. The diversity of its projects is the answer to the different scales and programs required by current demands. João Ferrão and João Costa Ribeiro, established EXTRASTUDIO in 2003, after common collaborations that come from Faculdade de Arquitectura UTL were they got their degree in Architecture, in 2000. In 2007, it was included on the Top Ten Portuguese Architects Under 40 by the organization New Italian Blood [www.newitalianblood.com]. Since 2003 it has been awarded in several architecture competitions: São Jacinto Natural Park Headquarters [2nd prize, 2009] Valdebebas Urban Park, Madrid [Honorable Mention, 2009], Légua’s Beach Re-qualification [1st prize, 2008], Cenário Urbano public space [1st prize, 2007], Salgados/Gale masterplan [2nd prize, 2006]; Montesinho Natural Park Headquarters [2nd prize, 2005]; Europan 6, Budapest, Hungary [1st prize, 2001]. The office as recently completed Légua’s Beach redevelopment in Alcobaça, Portugal. Besides public space, several projects are currently under development and construction in Lisbon, Dublin, Setúbal, Tavira, Vila do Conde, Santarem, Sintra and Sesimbra. The organic concrete, a material developed and patented by the office, was awarded with an Organic Award in 2005 and an Honorable mention in the 2008 Green Project Awards and is currently being developed in a joint venture with the Portuguese firm AMOP.";"Casa Plaj: https://archello.com/project/casa-plaj | TWIN HOUSES: https://archello.com/project/twin-houses-3 | House for an Artist: https://archello.com/project/house-for-an-artist-2 | Red House: https://archello.com/project/red-house-8 | FUGAS LUSAS: https://archello.com/project/fugas-lusas | Three Courtyard House: https://archello.com/project/three-courtyard-house | House in Alto da Ajuda: https://archello.com/project/house-in-alto-da-ajuda | Cafe in Sintra: https://archello.com/project/cafe-in-sintra";"Archello";"https://archello.com/brand/extrastudio";"Cascais";"2025-11-02T00:36:54.327290"
"Mayer & Selders";"1a. vereda da capela 5a, Arco da Calheta, Portugal";"";"http://www.mayerselders.pt/";"Cascais";"We combine your needs and preferences in terms of space, style, materials, function and budget with the key characteristics of the place.
The special climate on Madeira Island, environmental issues, history, architectural tradition and future developments are taken into account and result in a harmonious architecture. This creates projects which blend into the landscape and are individually tailored to the client.
We have special experience with small and large scale tourism projects , residential building, refurbishment or renovation and extension of traditional Madeiran Stone Houses and ecologic / sustainable construction . We manage your project from the first concept to construction supervision.
With years of experience in Madeira, our team of architects helps you to evaluate a building plot or existing building or to find one that suits you, and to develop a project to realize your wishes on that location. Also with bureaucratic matters from land purchase and registration to internet connection we can help.
    read in
Português
Deutsch";"casa JT: https://archello.com/project/casa-jt | Rock Villas: https://archello.com/project/rock-villas | Pé de Cacau: https://archello.com/project/pe-de-cacau | casa com patio: https://archello.com/project/casa-com-patio | Casa CCC: https://archello.com/project/casa-ccc | Casa Atlântico: https://archello.com/project/casa-atlantico | Casa Miradouro: https://archello.com/project/casa-miradouro | Casa PEC: https://archello.com/project/casa-pec";"Archello";"https://archello.com/brand/mayer-selders";"Cascais";"2025-11-02T00:37:12.517700"
"waataa";"R. Eduardo António Coimbra, 46, Tondela, Portugal";"";"http://waataa.pt/";"Cascais";"The atelier is dedicated to the provision of architectural services and design, seeking always a balance between discernment (reason) and feeling (emotion) in the architectonical creation. The creation process develops from the early stage of consulting and advice, the development of the projects, coordination, monitoring, supervision, and finally the work’s delivery. It is a 360º integrated perspective, multifaceted, dynamic, critical and interactive. Each situation is unique such as each client. So, the client is not an occasional partner, but an intervenient that participates actively in the entire process and must be understood in the full extent of his relationship with the atelier and the project. For us, architecture is a matter of relations. Our projects are grounded on a stable and transversal basis, where the intertwining of context, idea and experience materializes every architectural work. It is with these proto-elements that we design. The work, the synthesis point, has as its central purpose to seek and find Beauty, placing it at the service of the client and of the society. We do not understand Beauty as a subjective criterion that is often associated. Being beautiful or ugly is not what we seek. Beauty goes far beyond aesthetic criteria. For us, the Beauty in architecture is in the truth of the design, the idea, the materialization and the experience; when it is the result of the development of an accurate idea anchored to the context, establishing a coherent structure in accordance with the materials chosen by logic criteria, culminating in the pleasurable experience (perception, comprehension and interpretation) of the work. An architecture without ideas anchored to the context, without the conscious of its own experience, of the materials, lights, shadows, colors, scale and proportion, is simply a construction. This is not what we want. We want to produce architecture!";"Casa da Póvoa: https://archello.com/project/casa-da-povoa | Meeting House: https://archello.com/project/meeting-house-2 | CM HOUSE: https://archello.com/project/cm-house-4 | Quinta do Carregal: https://archello.com/project/quinta-do-carregal | PD House: https://archello.com/project/pd-house-2 | HF Supermarket: https://archello.com/project/hf-supermarket | FB Office: https://archello.com/project/fb-office | BY Studios: https://archello.com/project/by-studios";"Archello";"https://archello.com/brand/waataa";"Cascais";"2025-11-02T00:37:25.267951"
