company_name;address;phone;website;municipality;general_summary;portfolio;data_source;company_url;scraped_city;scraped_page;scraped_at
"dEMM® arquitectura";"Rua Pedro Hispano, 182, Porto, Portugal";"";"http://www.demm.pt";"Vila Franca de Xira";"dEMM is a Porto - Portugal based office of architects, interior designers, researchers and inventors. We believe the new technologies and ways of living, blended with the global economical flows, require unexplored fresh ways of architectural and urban approach. Our architecture it´s heavly influenced from multicultural exchange and comprehensive analysis of contemporary life evolution. read in Português";"COMPORTA 41: https://archello.com/project/comporta-41 | COMPORTA 107: https://archello.com/project/comporta-107 | FOZ HOUSING® heritage: https://archello.com/project/foz-housingr-heritage | 351 FOZ HOUSING®: https://archello.com/project/351-foz-housingr | 1032 FOZ HOUSING®: https://archello.com/project/1032-foz-housingr | APT FOZ: https://archello.com/project/apt-foz | 429 FOZ HOUSING®: https://archello.com/project/429-foz-housingr | BLU: https://archello.com/project/blu";"Archello";"https://archello.com/brand/demmr-arquitectura";"Vila_Franca_de_Xira";"5";"2025-11-01T17:18:01.333Z"
"Carvalho Araújo";"Rua Eça de Queirós, 98, Braga, Portugal";"+351253283580";"http://www.carvalhoaraujo.com/";"Vila Franca de Xira";"Com sede em Braga (Portugal) e em São Paulo (Brasil), o Atelier Carvalho Araújo empenha-se na procura e reflexão de diferentes formas de abordagem nos campos da arquitetura, design de produto e direção criativa, tentando conciliar a prática projetual com uma visão mais estratégica. Os projetos e produtos Carvalho Araújo caracterizam-se pela elegância, numa atitude de contenção formal, valorizando a qualidade do desenho, das proporções e dos materiais. O desenho não é motivo para exibicionismo, mas antes um ato perfeitamente racional e simultaneamente poético. Tanto na arquitetura como no design, mais do que responder a um programa ou pedido específico, é importante para nós questioná-lo do ponto de vista formal e acima de tudo do ponto de vista estratégico, seja ao nível dos mercados mas também (no caso dos projetos de arquitetura) da própria escala, dinâmicas de usos e interação com o lugar. A estabilização de uma equipa de trabalho que opera em áreas de proximidade traduz-se numa postura de flexibilidade do próprio Atelier e permite apresentar ao cliente um “produto final” estrategicamente e conceptualmente claro. // Based in Braga (Portugal) and Sao Paulo (Brazil), Carvalho Araújo’s studio is committed to the search and reflection of different approaches in the fields of architecture, product design and creative direction, trying to combine the design practice with a more strategic view. The projects and products Carvalho Araújo are characterized by elegance and a formal containment attitude, emphasizing the quality of design, proportions and materials. The design is no reason for exhibitionism, but rather a perfectly rational and simultaneously poetic act. Both in architecture as in the design fields, rather than respond to a specific program or application, it is important for us to question the problems from a formal and strategic point of view, either in the markets but also (in the case of architectural projects) its scale, uses and interaction with the place. The stabilization of a working team that operates in proximity areas translates into a studio’s posture and flexibility that allows us to present the client with a strategical and conceptually clear ""final product"".";"Estação das Artes: https://archello.com/project/estacao-das-artes | MIS - Sound and Image Museum of Ceará: https://archello.com/project/mis-sound-and-image-museum-of-ceara | Casa na Caniçada: https://archello.com/project/casa-na-canicada | Refúgio na Montaria: https://archello.com/project/refugio-na-montaria | UNYC - hair salon: https://archello.com/project/unyc-hair-salon | Creche - Casa de Magalhães Nursery School: https://archello.com/project/creche-casa-de-magalhaes-nursery-school | Quartéis de Santa Justa: https://archello.com/project/quarteis-de-santa-justa | Mercado do Gado: https://archello.com/project/mercado-do-gado";"Archello";"https://archello.com/brand/carvalho-araujo";"Vila_Franca_de_Xira";"5";"2025-11-01T17:18:04.047Z"
"Tiago Vieira Arquitecto";"Porto, Portugal";"";"http://tiagovieira.com.pt";"Vila Franca de Xira";"MASTER ARCHITECT ESCOLA SUPERIOR ARTÍSTICA DO PORTO (2004.2009) ORDEM DOS ARQUITECTOS REGISTERED MEMBER (2010) COLLABORATION WITH ANDRÉ SANTOS OFFICE (2010.2011) COLLABORATION WITH FAUSTO ANDRADE OFFICE (2011.2012) COLLABORATION WITH ARCHITEKTURSTUDIO BULANT & WAILZER (2012) SELECTED FOR THE TOP20 OF THE MUSEUM of COMIC AND CARTOON ART COMPETITION (2010)";"Competition “SuckerPunch competition – Museum of Comic and Cartoon art (MOCCA)”, Nova York: https://archello.com/project/competition-suckerpunch-competition-museum-of-comic-and-cartoon-art-mocca-nova-york | Socio-Cultural Center: https://archello.com/project/socio-cultural-center | Quarteirão Aurifícicia: https://archello.com/project/quarteirao-aurificicia | Collective Stage: https://archello.com/project/collective-stage | Giuseppe Terragni's ""Danteum"" Extension: https://archello.com/project/giuseppe-terragnis-danteum-extension | Life Edited Competition: https://archello.com/project/life-edited-competition | Leganés Sculpture Museum: https://archello.com/project/leganes-sculpture-museum-2 | Disasters Prevention and Education Center: https://archello.com/project/disasters-prevention-and-education-center";"Archello";"https://archello.com/brand/tiago-vieira-arquitecto";"Vila_Franca_de_Xira";"5";"2025-11-01T17:18:08.038Z"
"Henrique Barros-Gomes";"Lisbon, Portugal";"+351935430203";"http://www.henriquebgomes.com";"Vila Franca de Xira";"Lisbon based architecture practice, based on a contemporary design philosophy, expert on architecture and visualization.";"Rural House in Portugal: https://archello.com/project/rural-house-in-portugal | Apartment refurbishment in Lisbon: https://archello.com/project/apartment-refurbishment-in-lisbon | Barn Renovation in Ferreira do Zezere: https://archello.com/project/barn-renovation-in-ferreira-do-zezere | The Modernist Cabin: https://archello.com/project/the-modernist-cabin | House near Lisbon: https://archello.com/project/house-near-lisbon | Refurbishment of a traditional stone house: https://archello.com/project/refurbishment-of-a-traditional-stone-house | Portela's Apartment Refurbishment: https://archello.com/project/portelas-apartment-refurbishment | Linear House in Douro: https://archello.com/project/linear-house-in-douro";"Archello";"https://archello.com/brand/henrique-barros-gomes";"Vila_Franca_de_Xira";"5";"2025-11-01T17:18:11.007Z"
"RAR.STUDIO";"Lisbon, Portugal";"";"http://www.rar-studio.com/";"Vila Franca de Xira";"rar.studio is a Lisbon-based architectural practice, designing and producing places and objects, research and critical thinking. Transversal to the nature of the exercise, the scale of intervention or the respective client typology, the studio’s work inherently involves the design of solutions deploying sensitive, critical and responsive perspectives on the context and the contingencies prevailing. The design process is determined by the principles of client collaboration, mediation with the supervisory entities and assembling and coordinating teams incorporating the necessary range of technical and specialist skills, knowledge and experience. Through joint reflection, the studio ensures broad reaching, efficient and precise project development.";"Apartment CK: https://archello.com/project/apartment-ck | Apartment AR: https://archello.com/project/apartment-ar-2 | Cycles: https://archello.com/project/cycles | Apartment AP: https://archello.com/project/apartment-ap | Apartment ME: https://archello.com/project/apartment-me | Manchester Building: https://archello.com/project/manchester-building | Musa da Bica: https://archello.com/project/musa-da-bica | Apartment AMC: https://archello.com/project/apartment-amc";"Archello";"https://archello.com/brand/rarstudio";"Vila_Franca_de_Xira";"5";"2025-11-01T17:18:14.077Z"
"NOZ ARQUITECTURA";"Tv. Recolhidas 14A, 1150-276 Lisboa, Portugal";"";"http://www.noz.com.pt";"Vila Franca de Xira";"We believe architecture has a significant role to play in influencing the quality of life of its users. each project is a new challenge and represents an opportunity to develop intelligent solutions which integrate successfully with the surrounding context and culture, which optimize the building’s functionality, comfort, and ensure the best use of resources. we aim to deliver all of these objectives combining them in a sustainable way, exploring the inherent beauty. we are therefore deeply committed to every detail, in the interest of quality.";"Visconde da luz: https://archello.com/project/visconde-da-luz | arraiolos train station hotel: https://archello.com/project/arraiolos-train-station-hotel | element matosinhos: https://archello.com/project/element-matosinhos | alqueva: https://archello.com/project/alqueva | gourmet tapas bar: https://archello.com/project/gourmet-tapas-bar | almada 451: https://archello.com/project/almada-451 | colónias: https://archello.com/project/colonias | School in Alguber: https://archello.com/project/school-in-alguber";"Archello";"https://archello.com/brand/noz-arquitectura";"Vila_Franca_de_Xira";"5";"2025-11-01T17:18:17.049Z"
"[i]da Arquitectos";"Calçada do Carmo 17, 4ºE Lisbon, Portugal";"+351 213478034";"http://www.i-da.eu";"Vila Franca de Xira";"[i]da arquitectos is a studio for architecture, urbanism and urban rehabilitation, based in Lisbon, Portugal. It was founded by Portuguese architects Ivan de Sousa and Inês Antunes, both graduated in Architecture at the Milan Polytechnic in 2002. In 2003 they became members of the Order of Architects of Rome and in 2005 of the Order of Portuguese Architects. Inês Antunes worked with RicciSpaini studio in Rome, obtained a PhD in Architecture from IUAV University of Venice, and since 2018, she is a professor at the Cascais School of Arts and Design, where she currently coordinates the Interior Design course. Ivan de Sousa acquired his professional experience by collaborating first at the Fuksas studio and then at the Nicola di Battista studio, both in Rome. They participated as teachers in courses, workshops and seminars at various universities, including the Modern University of Lisbon, University of Genoa and the University of Cagliari. They have been awarded in several international competitions, among which are Urban Regeneration of the block Aurifícia in Oporto, Europan 10 in Lisbon, Revitalization Iliria Square in Durres, Qualità Italia in Rionero in Vulture, Menoèpiù in Rome, Europan 8 in Palmela and Delle Provincie-Lega Lombarda in Rome. Their work have been published in national and international books and magazines. read in Português Italiano";"Casa PR: https://archello.com/project/casa-pr-4 | Casa do Poço: https://archello.com/project/casa-do-poco | Falésia D'El Rey House: https://archello.com/project/falesia-del-rey-house-2 | ARN 25 House: https://archello.com/project/arn-25-house | Hotel Pé no Monte Phase II: https://archello.com/project/hotel-pe-no-monte-phase-ii | Namu House: https://archello.com/project/namu-house | XXS House | Odemira: https://archello.com/project/xxs-house-odemira | Street vs Road - Europan 10: https://archello.com/project/street-vs-road-europan-10";"Archello";"https://archello.com/brand/ida-arquitectos";"Vila_Franca_de_Xira";"5";"2025-11-01T17:18:20.116Z"
"Paulo Merlini architects";"Gondomar, Portugal";"";"http://www.paulomerlini.com/";"Vila Franca de Xira";"Highly motivated by our personal motto US IS MORE, our main concern is to create spaces that give people the right stimuli, positively influencing their homeostatic levels. This is a concern based in the notion that we´re the product of an evolution with millions of years. The speed imposed in the last hundred and fifty years has sent us apart of our natural evolving speed. We can no longer ignore the fact that we´re living trapped in bodies that aren´t prepared for this new ever growing reality dominated by architecture. As such, as creators of this new world, we have the obligation to adapt external space to our bodies and not the other way around. For that, here at the office we focus on the knowledge of the human body, mainly on the response of the human brain to exterior stimuli. We think our works as pieces of positive manipulation of the human brain.";"Parque Urbano Gondomar: https://archello.com/project/parque-urbano-gondomar | SKIN boutique: https://archello.com/project/skin-boutique | Boavista 339: https://archello.com/project/boavista-339 | E-goi & Clavel´s Kitchen Offices: https://archello.com/project/e-goi-clavels-kitchen-offices | Casa Rio: https://archello.com/project/casa-rio | BARRIL restaurant: https://archello.com/project/barril-restaurant | MOUZINHO 85: https://archello.com/project/mouzinho-85 | BASHO sushi house: https://archello.com/project/basho-sushi-house";"Archello";"https://archello.com/brand/paulo-merlini-architects";"Vila_Franca_de_Xira";"5";"2025-11-01T17:18:23.192Z"
"RVDM Arquitectos Lda";"Aveiro, Portugal";"";"http://www.rvdm.pt/";"Vila Franca de Xira";"";"Casa Forca-Vouga: https://archello.com/project/casa-forca-vouga | ORIZZONT: https://archello.com/project/orizzont | Santa Catarina Fortess: https://archello.com/project/santa-catarina-fortess | House in Bela Vista – Costa Nova: https://archello.com/project/house-in-bela-vista-costa-nova | Aradas House: https://archello.com/project/aradas-house | CASA NAS SALINEIRAS: https://archello.com/project/casa-nas-salineiras | Corisco Houses: https://archello.com/project/corisco-houses | House in Palhaca: https://archello.com/project/house-in-palhaca";"Archello";"https://archello.com/brand/rvdm-arquitectos-lda";"Vila_Franca_de_Xira";"5";"2025-11-01T17:18:27.083Z"
"Ines Brandao Arquitectura";"R. Pinto Ferreira, 18, 1dto, Lisboa, Portugal";"";"http://www.inesbrandao.com/";"Vila Franca de Xira";"BIOGRAPHY Architecture has been Inês Brandão’s greatest passion since her early years. ​Over the past few years, she has developed a special interest in detail, promoted by the observation of the world around her, in her daily life and her travels. She believes that the role of architecture is, above all, to serve people and society. The architect must be responsible for designing buildings that fulfil their practical purpose, unite people and connect us to the natural world, preserving precious resources. Graduated in Architecture in 2006 at Lusíada University, Lisbon and attended for one year the Accademia di Architettura di Mendrisio, Switzerland, at Atelier Zumthor. STUDIO Ines Brandão - Arquitectura was created in 2005 in Lisbon, while Inês was still finishing her degree. ​Conceptual quality, technical rigor and customer orientation are the main principles of this studio, who covers different scale and purposes projects, like housing, tourism, services and furniture. Each project must adapt to the place where it is located and be tailored to who will live in it in order to contribute to an improvement in their lives.";"Apartamento Campolide: https://archello.com/project/apartamento-campolide | Conde Building: https://archello.com/project/conde-building-2 | Loft Benformoso: https://archello.com/project/loft-benformoso | HOSTEL SELINA BOAVISTA ERICEIRA: https://archello.com/project/hostel-selina-boavista-ericeira | Fisherman's house: https://archello.com/project/fishermans-house-3 | Cork House: https://archello.com/project/cork-house-5 | House in Crato: https://archello.com/project/house-in-crato | Atelier House: https://archello.com/project/atelier-house";"Archello";"https://archello.com/brand/ines-brandao-arquitectura";"Vila_Franca_de_Xira";"5";"2025-11-01T17:18:30.965Z"
