company_name;address;phone;website;municipality;general_summary;portfolio;data_source;company_url;scraped_city;scraped_page;scraped_at
"felixARQS";"Guimaraes, Portugal";"";"https://felixarqs.com/";"Vila Franca de Xira";"";"Casa em Calvos, Guimarães, Portugal: https://archello.com/project/casa-em-calvos-guimaraes-portugal | Casas em Valongo: https://archello.com/project/casas-em-valongo | Casa in Infias, Vizela, Portugal: https://archello.com/project/casa-in-infias-vizela-portugal";"Archello";"https://archello.com/brand/felixarqs";"Vila_Franca_de_Xira";"13";"2025-11-01T17:32:00.664Z"
"Machado Igreja Arquitectos";"Lisbon, Portugal";"";"http://machadoigreja.pt/";"Vila Franca de Xira";"";"Fontana DQ1 Apartment: https://archello.com/project/fontana-dq1-apartment | Tuzzare Apartment: https://archello.com/project/tuzzare-apartment | The Loquat Tree House: https://archello.com/project/the-loquat-tree-house";"Archello";"https://archello.com/brand/machado-igreja-arquitectos";"Vila_Franca_de_Xira";"13";"2025-11-01T17:32:03.430Z"
"ARTE TECTóNiCA";"Praça da Armada 7E, 1350-027 Lisbon, Portugal";"";"http://www.artetectonica.com/";"Vila Franca de Xira";"";"São Bernardo Elementary School, Aveiro: https://archello.com/project/sao-bernardo-elementary-school-aveiro | CASA W: https://archello.com/project/casa-w | CASA S: https://archello.com/project/casa-s-3";"Archello";"https://archello.com/brand/arte-tectonica-3";"Vila_Franca_de_Xira";"13";"2025-11-01T17:32:06.532Z"
"Almeida Fernandes Arquitectura e Design";"Lisboa, Portugal";"+351 910711839";"https://www.almeidafernandes.pt/";"Vila Franca de Xira";"We believe architecture is intimately connected to people, and has the opportunity to improve our life and the world we live in every day. It is a vehicle for transformation and for evolution. Our designs are deeply inspired by the context they are set in, whether sociological, material, historical, they have the ambition to mirror and innovate through their cultural surroundings. ​And our clients are completely involved in the design, in a dialogue that specifies each detail for a perfect fit. Our team is composed of young and fresh architects, willing to change and improve the world we live in! read in Português";"Algés: https://archello.com/project/alges | Santo Amaro: https://archello.com/project/santo-amaro | Comporta: https://archello.com/project/comporta";"Archello";"https://archello.com/brand/almeida-fernandes-arquitectura-e-design";"Vila_Franca_de_Xira";"13";"2025-11-01T17:32:08.755Z"
"Marco dos Santos";"n/a, Portugal";"";"";"Vila Franca de Xira";"";"Clara House: https://archello.com/project/clara-house | HOUSE IN BELVERDE: https://archello.com/project/house-in-belverde";"Archello";"https://archello.com/brand/marco-dos-santos";"Vila_Franca_de_Xira";"13";"2025-11-01T17:32:10.701Z"
"Luisa Bebiano Arquitectos";"Correia, Portugal";"";"http://luisabebiano.blogspot.com/";"Vila Franca de Xira";"";"Renovation Old Ceramic’s Factory: https://archello.com/project/renovation-old-ceramics-factory | Torre de Palma Wine Hotel: https://archello.com/project/torre-de-palma-wine-hotel | Apartment in Coimbra: https://archello.com/project/apartment-in-coimbra";"Archello";"https://archello.com/brand/luisa-bebiano-arquitectos";"Vila_Franca_de_Xira";"13";"2025-11-01T17:32:14.183Z"
"Belém Lima Arquitectos";"Rua do Entroncamento n1, Vila Real, Portugal";"";"http://www.bellemlima.com/";"Vila Franca de Xira";"";"Conservatório Regional de Musica de Vila Real: https://archello.com/project/conservatorio-regional-de-musica-de-vila-real | Biblioteca Municipal Dr. Júlio Teixeira: https://archello.com/project/biblioteca-municipal-dr-julio-teixeira | CAIS DE BAGAÚSTE: https://archello.com/project/cais-de-bagauste";"Archello";"https://archello.com/brand/belem-lima-arquitectos";"Vila_Franca_de_Xira";"13";"2025-11-01T17:32:17.666Z"
"Central Arquitectos";"Rua Marcelino Sá Pires, sala 55 5º, Braga, Portugal";"";"http://www.centralarquitectos.com";"Vila Franca de Xira";"";"Bô Zen Bar in Braga: https://archello.com/project/bo-zen-bar-in-braga | 100ª  PÁGINA: https://archello.com/project/100-pagina | House MC II: https://archello.com/project/house-mc-ii";"Archello";"https://archello.com/brand/central-arquitectos";"Vila_Franca_de_Xira";"13";"2025-11-01T17:32:20.328Z"
"CREA Architects";"Praça do Coronel Pacheco, Porto, Portugal";"919484555";"http://www.crea.pt";"Vila Franca de Xira";"CREA is an architecture studio based in Porto and part of the Science and Technology Centre of the University of Porto. Since it was founded in 2014, it has developed projects on different scales, balancing between programmes such as housing and various types of equipment, with a focus on sustainability and the rehabilitation of buildings, interpreted, transmuted and given a contemporary feel. read in Português";"HERÓIS DE ÁFRICA HOUSE: https://archello.com/project/herois-de-africa-house | Escola dos Correios: https://archello.com/project/escola-dos-correios | University Stadium: https://archello.com/project/university-stadium-2";"Archello";"https://archello.com/brand/crea-architects";"Vila_Franca_de_Xira";"13";"2025-11-01T17:32:22.854Z"
"Norvia-Consultores de Engenharia";"Vila Real, Portugal";"00351 259 309 200";"http://www.norvia.pt/";"Vila Franca de Xira";"";"Conservatório Regional de Musica de Vila Real: https://archello.com/project/conservatorio-regional-de-musica-de-vila-real | Biblioteca Municipal Dr. Júlio Teixeira: https://archello.com/project/biblioteca-municipal-dr-julio-teixeira | Farmácia Lordelo: https://archello.com/project/farmacia-lordelo";"Archello";"https://archello.com/brand/norvia-consultores-de-engenharia";"Vila_Franca_de_Xira";"13";"2025-11-01T17:32:26.268Z"
