company_name;address;phone;website;municipality;general_summary;portfolio;data_source;company_url;scraped_city;scraped_page;scraped_at
"José Neves";"Lisboa, Portugal";"+351213420935";"http://joseneves.net/";"Vila Franca de Xira";"";"CARNIVAL ARTS CENTRE: https://archello.com/project/carnival-arts-centre | A SQUARE IN SUMMER: https://archello.com/project/a-square-in-summer | FRANCISCO DE ARRUDA SCHOOL: https://archello.com/project/francisco-de-arruda-school | MARQUESA DE ALORNA SCHOOL: https://archello.com/project/marquesa-de-alorna-school | CINEMA IDEAL: https://archello.com/project/cinema-ideal";"Archello";"https://archello.com/brand/jose-neves";"Vila_Franca_de_Xira";"11";"2025-11-01T17:28:48.970Z"
"Regino Cruz Arquitectos";"Avenida de Portugal, 154/ 3, Estoril, Portugal";"";"http://www.reginocruz.com/";"Vila Franca de Xira";"SINCE 1990, REGINO CRUZ ARQUITECTOS HAS DEFINED ITSELF AS A MODERN COMPANY OF MULTI-DISCIPLINARY PROJECTS, WITH SPECIAL FOCUS ON ARCHITECTURE AND URBAN PLANNING. IT PRESENTS EFFICIENT SOLUTIONS IN ORDER TO MEET PRECISION AND DESIGN QUALITY, WHICH IT TAKES CREDIT FOR. ITS IDEAS DEFEND SUSTAINABLE DEVELOPMENT.";"EDP - Edifício Administrativo: https://archello.com/project/edp-edificio-administrativo | Villa In Sintra: https://archello.com/project/villa-in-sintra | Tower Plaza: https://archello.com/project/tower-plaza | Parque das Cidades Congress Centre: https://archello.com/project/parque-das-cidades-congress-centre | 185: https://archello.com/project/185";"Archello";"https://archello.com/brand/regino-cruz-arquitectos";"Vila_Franca_de_Xira";"11";"2025-11-01T17:28:52.657Z"
"Mimahousing Architects";"N/A, N/A, Portugal";"";"http://www.mimahousing.com/";"Vila Franca de Xira";"MIMA is a multidisciplinary design office that focuses simultaneously on the formulation of architectural concepts and in their conversion to reality, under the form of simple and accessible products. MIMA intends to be more than an architecture office, and rather epitomize a brand new philosophy of simplification and seduction that will gradually apply to the most varied scales of architecture. A quick glimpse at the current economical and social scene automatically undermines the idea of an architecture produced slowly and heavily by individual craftsmanship. Gradually, one should point towards a close involvement between architects, industry, software and mass production, aiming for the development of quick, high quality and cost efficient architectural products. Prior to becoming a product, each MIMA project is conceived as part of a complex system, optimized and tested to the smallest detail. Each new product embodies a complex treatise, which implies the translation of architectural rules into software, ultimately allowing for any user to formulate his/her own personal project within the universe of rules that has been pre-established by the architect. Besides allowing for a customized conception, this custom software automatically transmits all the information to the factory, allowing for an immediate cost estimation and subsequent prosecution of the construction. MIMA's aim is to bring forward the development of a ""Sensible Architecture"". Sensible relates to reality, to observation, to simplification, and mainly, to results. MIMA does not only conceive architecture, but rather delivers architecture, seeking to carry forward the Modernist dream of prefabrication, of integrated design, of architectural democratization. A “Sensible Architecture” can also be sensitive, by means of applying traditional materials with a thorough sensorial care, stimulating the way people identify and engage with space, images and forms.";"Granary House in Arouca, Portugal: https://archello.com/project/granary-house-in-arouca-portugal | Mima House Portimão: https://archello.com/project/mima-house-portimao | MIMA Light: https://archello.com/project/mima-light | MIMA House in Alentejo: https://archello.com/project/mima-house-in-alentejo | MIMA House: https://archello.com/project/mima-house";"Archello";"https://archello.com/brand/mimahousing-architects";"Vila_Franca_de_Xira";"11";"2025-11-01T17:28:56.343Z"
"Ana Coelho";"Sala 204, 4150 - 599 Porto, Portugal";"";"http://www.anacoelhoarq.com/";"Vila Franca de Xira";"";"Marechal 50: https://archello.com/project/marechal-50 | Mompilher houses: https://archello.com/project/mompilher-houses | BAUMHAUS: https://archello.com/project/baumhaus-2 | FACOL Offices: https://archello.com/project/facol-offices";"Archello";"https://archello.com/brand/ana-coelho";"Vila_Franca_de_Xira";"11";"2025-11-01T17:28:59.415Z"
"Qiarq . arquitectura + design";"Viseu, Portugal";"";"https://qiarq.com/";"Vila Franca de Xira";"In 2013 the first scribbles began, but it is only in early 2018 and after a few years of experience that Qiarq tries to get out of the incubator and launch itself into the world. Although taking the first steps as an individual brand, it takes hold of the employees' experience and the willingness to embrace new challenges, and tries to win its place in the market by offering a differentiated service based on structural pillars that they consider to be the most genuine and effective to develop the art of drawing architecture. Qiarq is here and shows the materialization of some dreams that people kindly told us. And yes, architecture is not possible without people and without their dreams.";"Casa Gueli: https://archello.com/project/casa-gueli | Raiz, honest food & coffee: https://archello.com/project/raiz-honest-food-coffee | Coli House: https://archello.com/project/coli-house | Espaço S: https://archello.com/project/espaco-s";"Archello";"https://archello.com/brand/qiarq-arquitectura-design";"Vila_Franca_de_Xira";"11";"2025-11-01T17:29:02.691Z"
"Gustavo Guimarães Architecture & Urbanism";"Rua Firmeza, 400, PORTO, Portugal";"+351 932006750";"http://www.gustavoguimaraes.org";"Vila Franca de Xira";"Gustavo Guimarães Architecture & Urbanism is an international architecture practice, leaded by Gustavo Guimarães, with headquarters in Porto, Portugal. It has been developing projects in architecture, design and urbanism.";"Ela Canela Restaurant: https://archello.com/project/ela-canela-restaurant | Optocentro: https://archello.com/project/optocentro | Mão Esquerda Vintage Store: https://archello.com/project/mao-esquerda-vintage-store | MISS’OPO Guest House: https://archello.com/project/missopo-guest-house";"Archello";"https://archello.com/brand/gustavo-guimaraes-architecture-urbanism";"Vila_Franca_de_Xira";"11";"2025-11-01T17:29:05.656Z"
"Bernardo Rodrigues Arquitecto";"Rua do Almada 254, Porto, Portugal";"";"http://www.bernardo-rodrigues.com/";"Vila Franca de Xira";"";"UNDER THE COMPRESSION OF LIGHT - Sculptor Studio: https://archello.com/project/under-the-compression-of-light-sculptor-studio | Flight of Birds house: https://archello.com/project/flight-of-birds-house | Chapel of Eternal Light: https://archello.com/project/chapel-of-eternal-light | Portable Spiral of History: https://archello.com/project/portable-spiral-of-history";"Archello";"https://archello.com/brand/bernardo-rodrigues-arquitecto";"Vila_Franca_de_Xira";"11";"2025-11-01T17:29:08.834Z"
"pedralíquida arquitectura+engenharia";"Porto, Portugal";"+351 22 201 11 77";"http://pedraliquida.com/";"Vila Franca de Xira";"Pedra Líquida (Liquid Stone) was created in 2006 by Alexandra Grande, Daniela Coutinho and Nuno Grande, and it is based at Oporto City Centre. Its main activity relates architectural design, engineering and building management. Pedra Líquida aims to live and work for the city cultural consolidation, involving markedly the rehabilitation of urban buildings. Its main projects are related to house renovation (single and collective), new and creative residential and hotel concepts, exhibition design and curatorship. Pedra Líquida was among the finalist offices of the 2008 FAD Prize, Barcelona, with the installation titled ""VIP, Very Irregular Polyhydric Room"", at Casa da Música, Oporto; the office was also awarded with the 2nd Prize at the International Competition for the Renovation of the Tram Museum in Oporto. In 2012, Casa do Conto won the first prize at the ""Renovation"" category of the International Design Awards 2011, Los Angeles and, for the same category, at the Construir 2012 prizes. It was also awarded with an honourable mention both for the 2012 João de Almada prize and for the III Bienal Ibero-americana de Design, and select for the Respect For Architecture Porto 2012 exhibition.";"São Bento Residences: https://archello.com/project/sao-bento-residences | Armazem Luxury housing: https://archello.com/project/armazem-luxury-housing | Casa do conto: https://archello.com/project/casa-do-conto | House in Rui Faleiro: https://archello.com/project/house-in-rui-faleiro";"Archello";"https://archello.com/brand/pedraliquida-arquitecturaengenharia";"Vila_Franca_de_Xira";"11";"2025-11-01T17:29:10.727Z"
"Campos Costa Arquitetos (Pedro Campos Costa)";"Rua dos Sapateiros 44, Portugal";"";"http://camposcosta.com/";"Vila Franca de Xira";"";"Lisbon Oceanarium Auditorium: https://archello.com/project/lisbon-oceanarium-auditorium | Banema Studio: https://archello.com/project/banema-studio | Parque das rotas de Arruda dos Vinhos: https://archello.com/project/parque-das-rotas-de-arruda-dos-vinhos | Ozadi Hotel: https://archello.com/project/ozadi-hotel";"Archello";"https://archello.com/brand/campos-costa-arquitetos-pedro-campos-costa";"Vila_Franca_de_Xira";"11";"2025-11-01T17:29:12.682Z"
"nmms I architect";"Coimbra District, Portugal";"00351966782350";"";"Vila Franca de Xira";"Architect since 1999. Experience in key markets such as Residential, Tourism, Health, Education, etc. Capability and detailed knowledge of all the processes of designing since an early stage (pre-construction) till the conclusion. Project I Design and Construction Manager. Experience working daily with international companies. Expert Consultant on foreign investments.";"Paulle House: https://archello.com/project/paulle-house | Tavira Resort & Spa: https://archello.com/project/tavira-resort-spa | House Tavira: https://archello.com/project/house-tavira | Ecoresort I Tavira: https://archello.com/project/ecoresort-i-tavira";"Archello";"https://archello.com/brand/nmms-i-architect";"Vila_Franca_de_Xira";"11";"2025-11-01T17:29:15.389Z"
